Id,Label,username,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,content_dup_score_max,temporal_burst_score_max,sna_out_deg_max,sna_in_deg_max,posting_freq_per_hour_max,binary_label_gephi
Yaitu12921776,Yaitu12921776,Yaitu12921776,0.0008353887242265,0.0008353887242265,1,0,0.3704,1.0,0.0,0.0,1.0,Non-Buzzer
YinkoKaelandra,YinkoKaelandra,YinkoKaelandra,0.0029202490113675,0.0024037011899054,3,0,0.5903,0.6666666666666666,1.0,0.0,2.0,Non-Buzzer
Youronlymeta,Youronlymeta,Youronlymeta,0.0008674745331518,0.0008674745331518,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
YuriAndriyanto,YuriAndriyanto,YuriAndriyanto,0.0021434023510664,0.0021434023510664,1,0,0.2572,1.0,1.0,0.0,1.0,Non-Buzzer
YusrilEka411,YusrilEka411,YusrilEka411,0.2715842127799988,0.2715842127799988,1,0,0.5419,1.0,0.0,0.0,1.0,Non-Buzzer
Zahran31157,Zahran31157,Zahran31157,0.0049754260107874,0.0049754260107874,1,0,0.4162,1.0,0.0,0.0,1.0,Non-Buzzer
ZaskiaZask2031,ZaskiaZask2031,ZaskiaZask2031,0.9845716953277588,0.9810413122177124,2,2,0.5945,1.0,1.0,0.0,2.0,Buzzer
Zee_Takegami59,Zee_Takegami59,Zee_Takegami59,0.0027726225089281,0.0027726225089281,1,0,0.5638,1.0,0.0,0.0,1.0,Non-Buzzer
_16553,_16553,_16553,0.0015960002783685,0.0015960002783685,1,0,0.4264,1.0,0.0,0.0,1.0,Non-Buzzer
_RyanKu,_RyanKu,_RyanKu,0.0012210650602355,0.0012210650602355,1,0,0.3937,1.0,1.0,1.0,1.0,Non-Buzzer
_ZyZ_Z,_ZyZ_Z,_ZyZ_Z,0.0349881313741207,0.0349881313741207,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
_________judd,_________judd,_________judd,0.0010844882344827,0.0010844882344827,1,0,0.34,1.0,1.0,0.0,1.0,Non-Buzzer
__byyyyyy,__byyyyyy,__byyyyyy,0.0378425493836402,0.0378425493836402,1,0,0.8302,1.0,0.0,0.0,1.0,Non-Buzzer
__hanaeruu,__hanaeruu,__hanaeruu,0.0019206501310691,0.0019206501310691,1,0,0.2975,1.0,0.0,0.0,1.0,Non-Buzzer
_aridean,_aridean,_aridean,0.0012155215954408,0.0012155215954408,1,0,0.7209,1.0,0.0,0.0,1.0,Non-Buzzer
_hendrasusanto,_hendrasusanto,_hendrasusanto,0.0290368869900703,0.0116156479343771,3,0,0.3384,0.6666666666666666,1.0,1.0,2.0,Non-Buzzer
_iorih,_iorih,_iorih,0.0027189531829208,0.0027189531829208,1,0,0.5778,1.0,0.0,0.0,1.0,Non-Buzzer
_jrblaze,_jrblaze,_jrblaze,0.001201513572596,0.001201513572596,1,0,0.6121,1.0,0.0,0.0,1.0,Non-Buzzer
_mabskuy,_mabskuy,_mabskuy,0.0020995771046727,0.0020995771046727,1,0,0.3367,1.0,1.0,0.0,1.0,Non-Buzzer
_sennav,_sennav,_sennav,0.0139680448919534,0.0076338783837854,2,0,0.5156,0.5,1.0,0.0,1.0,Non-Buzzer
abahgaming_,abahgaming_,abahgaming_,0.0026950584724545,0.0026950584724545,1,0,0.605,1.0,1.0,0.0,1.0,Non-Buzzer
absoluthardbass,absoluthardbass,absoluthardbass,0.0015626364620402,0.0015626364620402,1,0,0.4483,1.0,0.0,0.0,1.0,Non-Buzzer
abyts_,abyts_,abyts_,0.0010557993082329,0.0010557993082329,1,0,0.4133,1.0,0.0,0.0,1.0,Non-Buzzer
adangRP,adangRP,adangRP,0.0240470487624406,0.0240470487624406,1,0,0.5965,1.0,0.0,0.0,1.0,Non-Buzzer
addiwick,addiwick,addiwick,0.0009490443626418,0.0009490443626418,1,0,0.3719,1.0,0.0,0.0,1.0,Non-Buzzer
adi_wahyu35,adi_wahyu35,adi_wahyu35,0.6956725716590881,0.6956725716590881,1,0,0.2547,1.0,0.0,0.0,1.0,Non-Buzzer
adityamnugraha,adityamnugraha,adityamnugraha,0.0193636789917945,0.0193636789917945,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
adiyaadiya,adiyaadiya,adiyaadiya,0.0047376886941492,0.0047376886941492,1,0,0.3083,1.0,0.0,0.0,1.0,Non-Buzzer
adnbwta,adnbwta,adnbwta,0.0091254478320479,0.0091254478320479,1,0,0.4619,1.0,1.0,0.0,1.0,Non-Buzzer
adrianchakab13,adrianchakab13,adrianchakab13,0.0039902934804558,0.0039902934804558,1,0,0.2616,1.0,0.0,0.0,1.0,Non-Buzzer
adzumanga,adzumanga,adzumanga,0.0172317270189523,0.0172317270189523,1,0,0.7798,1.0,0.0,0.0,1.0,Non-Buzzer
ah_azamuddin,ah_azamuddin,ah_azamuddin,0.0026363879442214,0.0026363879442214,1,0,0.3467,1.0,0.0,0.0,1.0,Non-Buzzer
ahmedfahrizal_,ahmedfahrizal_,ahmedfahrizal_,0.0322528630495071,0.0322528630495071,1,0,0.4189,1.0,0.0,0.0,1.0,Non-Buzzer
akunsiyahutt,akunsiyahutt,akunsiyahutt,0.0082185389474034,0.0082185389474034,1,0,0.5306,1.0,1.0,0.0,1.0,Non-Buzzer
albarmerik27,albarmerik27,albarmerik27,0.0036702258512377,0.0036702258512377,1,0,0.4606,1.0,1.0,0.0,1.0,Non-Buzzer
aliffurqonasdya,aliffurqonasdya,aliffurqonasdya,0.0015833082143217,0.0015833082143217,1,0,0.4298,1.0,0.0,0.0,1.0,Non-Buzzer
allaamnaufal20,allaamnaufal20,allaamnaufal20,0.0012484184699133,0.0012484184699133,1,0,0.4653,1.0,0.0,0.0,1.0,Non-Buzzer
allatonve,allatonve,allatonve,0.0058128894306719,0.0058128894306719,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
alverizki,alverizki,alverizki,0.0032607119064778,0.0032607119064778,1,0,0.4938,1.0,1.0,0.0,1.0,Non-Buzzer
alwiiihasan,alwiiihasan,alwiiihasan,0.8996893167495728,0.7940068244934082,2,1,0.5799,0.5,1.0,0.0,1.0,Buzzer
ambaruw0,ambaruw0,ambaruw0,0.0009773741476237,0.0009773741476237,1,0,0.252,1.0,0.0,0.0,1.0,Non-Buzzer
anda_winata,anda_winata,anda_winata,0.062332559376955,0.0326083600521087,2,0,0.6455,1.0,1.0,1.0,2.0,Non-Buzzer
andikaGoGo86,andikaGoGo86,andikaGoGo86,0.0042008431628346,0.0042008431628346,1,0,0.2772,1.0,0.0,0.0,1.0,Non-Buzzer
andybalala19,andybalala19,andybalala19,0.9988514184951782,0.7196579575538635,6,4,0.7314,0.6666666666666666,5.0,0.0,4.0,Buzzer
anggtakhsturia,anggtakhsturia,anggtakhsturia,0.9666192531585692,0.9666192531585692,1,1,0.5799,1.0,0.0,0.0,1.0,Buzzer
annisanurf23196,annisanurf23196,annisanurf23196,0.990345299243927,0.990345299243927,1,1,0.6626,1.0,0.0,0.0,1.0,Buzzer
aomi__san,aomi__san,aomi__san,0.0061049819923937,0.0061049819923937,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
ap398_,ap398_,ap398_,0.055526029318571,0.055526029318571,1,0,0.653,1.0,0.0,0.0,1.0,Non-Buzzer
ar_saptra,ar_saptra,ar_saptra,0.0011619759025052,0.0011619759025052,1,0,0.5638,1.0,0.0,0.0,1.0,Non-Buzzer
arcticmonsieur,arcticmonsieur,arcticmonsieur,0.0042049963958561,0.0042049963958561,1,0,0.4091,1.0,0.0,0.0,1.0,Non-Buzzer
ardhikaluth28,ardhikaluth28,ardhikaluth28,0.292778879404068,0.292778879404068,1,0,0.4213,1.0,1.0,0.0,1.0,Non-Buzzer
arekekesel,arekekesel,arekekesel,0.0018682790687307,0.0018682790687307,1,0,0.386,1.0,0.0,0.0,1.0,Non-Buzzer
aresterisk,aresterisk,aresterisk,0.001381630427204,0.001381630427204,1,0,0.4553,1.0,0.0,0.0,1.0,Non-Buzzer
ariesu__,ariesu__,ariesu__,0.0034439363516867,0.0034439363516867,1,0,0.4258,1.0,1.0,0.0,1.0,Non-Buzzer
ariomalv,ariomalv,ariomalv,0.0042349323630332,0.0042349323630332,1,0,0.3137,1.0,0.0,0.0,1.0,Non-Buzzer
arnoediad,arnoediad,arnoediad,0.019580353051424,0.019580353051424,1,0,0.4016,1.0,0.0,0.0,1.0,Non-Buzzer
arsiamalia,arsiamalia,arsiamalia,0.9822924733161926,0.9822924733161926,1,1,0.4566,1.0,0.0,0.0,1.0,Buzzer
arubigoreng,arubigoreng,arubigoreng,0.0013685452286154,0.0013685452286154,1,0,0.388,1.0,0.0,0.0,1.0,Non-Buzzer
aryabahar_,aryabahar_,aryabahar_,0.0042877518571913,0.0042877518571913,1,0,0.8306,1.0,0.0,0.0,1.0,Non-Buzzer
aryankushh,aryankushh,aryankushh,0.0008473501657135,0.0008473501657135,1,0,0.2702,1.0,1.0,0.0,1.0,Non-Buzzer
asep2b,asep2b,asep2b,0.9952802658081056,0.9943262934684752,2,2,0.5131,0.5,1.0,0.0,1.0,Buzzer
ashaabull,ashaabull,ashaabull,0.0149479284882545,0.0149479284882545,1,0,0.7038,1.0,0.0,0.0,1.0,Non-Buzzer
asheonlk,asheonlk,asheonlk,0.0030608519446104,0.0030608519446104,1,0,0.265,1.0,1.0,0.0,1.0,Non-Buzzer
asyi_i,asyi_i,asyi_i,0.004674557596445,0.004674557596445,1,0,0.2781,1.0,0.0,0.0,1.0,Non-Buzzer
atheon24,atheon24,atheon24,0.003258891403675,0.003258891403675,1,0,0.3447,1.0,0.0,0.0,1.0,Non-Buzzer
awkwardsodium,awkwardsodium,awkwardsodium,0.0037274840287864,0.0037274840287864,1,0,0.7209,1.0,0.0,0.0,1.0,Non-Buzzer
ayoitsmoy,ayoitsmoy,ayoitsmoy,0.9989238381385804,0.878030002117157,4,3,0.5994,0.75,3.0,0.0,3.0,Buzzer
azkiiofifteen96,azkiiofifteen96,azkiiofifteen96,0.003973598126322,0.003973598126322,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
azmnesahi,azmnesahi,azmnesahi,0.0025943592190742,0.0025943592190742,1,0,0.4881,1.0,0.0,0.0,1.0,Non-Buzzer
azosarchive,azosarchive,azosarchive,0.0013708834303542,0.0013708834303542,1,0,0.3173,1.0,0.0,0.0,1.0,Non-Buzzer
azraelcode,azraelcode,azraelcode,0.0029679788276553,0.0029679788276553,1,0,0.4556,1.0,0.0,0.0,1.0,Non-Buzzer
azurestasera,azurestasera,azurestasera,0.0213169679045677,0.0121548809111118,2,0,0.4651,1.0,0.0,0.0,2.0,Non-Buzzer
b0nnysidharta,b0nnysidharta,b0nnysidharta,0.0011358524207025,0.0011358524207025,1,0,0.7002,1.0,0.0,0.0,1.0,Non-Buzzer
b3rsetubuh,b3rsetubuh,b3rsetubuh,0.0713300928473472,0.0713300928473472,1,0,0.3191,1.0,0.0,0.0,1.0,Non-Buzzer
badakmeledak_,badakmeledak_,badakmeledak_,0.0621290542185306,0.0326479561626911,2,0,0.4941,1.0,0.0,8.0,2.0,Non-Buzzer
bananaefootball,bananaefootball,bananaefootball,0.585833728313446,0.1383375227451324,7,0,0.7978,1.0,0.0,0.0,7.0,Non-Buzzer
bantalkusam_id,bantalkusam_id,bantalkusam_id,0.9811136722564696,0.4017020165920257,3,1,0.4613,1.0,0.0,0.0,3.0,Buzzer
basemole,basemole,basemole,0.0011619759025052,0.0011619759025052,1,0,0.6003,1.0,0.0,0.0,1.0,Non-Buzzer
bayiajaib,bayiajaib,bayiajaib,0.0236280430108308,0.0130929695442318,2,0,0.5146,1.0,1.0,1.0,2.0,Non-Buzzer
bayoeoe,bayoeoe,bayoeoe,0.004339228849858,0.004339228849858,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
bebasdotid,bebasdotid,bebasdotid,0.0009207658004015,0.0009207658004015,1,0,0.2562,1.0,0.0,0.0,1.0,Non-Buzzer
bebeksnorkling,bebeksnorkling,bebeksnorkling,0.002324738074094,0.002324738074094,1,0,0.3733,1.0,0.0,0.0,1.0,Non-Buzzer
biruwahidhan,biruwahidhan,biruwahidhan,0.0008051900076679,0.0008051900076679,1,0,0.3227,1.0,1.0,0.0,1.0,Non-Buzzer
black_k00k33,black_k00k33,black_k00k33,0.0345740467309951,0.0345740467309951,1,0,0.3652,1.0,1.0,0.0,1.0,Non-Buzzer
bleubei,bleubei,bleubei,0.006025843322277,0.006025843322277,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
blurkaebi,blurkaebi,blurkaebi,0.0010327213676646,0.0010327213676646,1,0,1.0,1.0,1.0,0.0,1.0,Non-Buzzer
bmawjy,bmawjy,bmawjy,0.2075877636671066,0.1120362132787704,2,0,0.3555,1.0,2.0,0.0,2.0,Non-Buzzer
bobbymenra,bobbymenra,bobbymenra,0.9938947558403016,0.5066749453544617,2,1,0.4896,1.0,1.0,0.0,2.0,Buzzer
bobihart,bobihart,bobihart,0.0021878611296415,0.0021878611296415,1,0,0.2476,1.0,1.0,0.0,1.0,Non-Buzzer
boiebe,boiebe,boiebe,0.001903667114675,0.001903667114675,1,0,0.2648,1.0,0.0,0.0,1.0,Non-Buzzer
boihitori,boihitori,boihitori,0.0011692418484017,0.0011692418484017,1,0,0.2606,1.0,1.0,0.0,1.0,Non-Buzzer
bonboninsegna,bonboninsegna,bonboninsegna,0.0019376489799469,0.0019376489799469,1,0,0.3201,1.0,1.0,0.0,1.0,Non-Buzzer
boy_qalam,boy_qalam,boy_qalam,0.0016367034986615,0.0016367034986615,1,0,0.4078,1.0,1.0,0.0,1.0,Non-Buzzer
boyguling,boyguling,boyguling,0.0017231223173439,0.0017231223173439,1,0,0.4363,1.0,0.0,0.0,1.0,Non-Buzzer
brandonsalim,brandonsalim,brandonsalim,0.0008711373666301,0.0008711373666301,1,0,0.4085,1.0,1.0,1.0,1.0,Non-Buzzer
brendybossun,brendybossun,brendybossun,0.0010803522309288,0.0010803522309288,1,0,0.3148,1.0,1.0,0.0,1.0,Non-Buzzer
bsrebahan,bsrebahan,bsrebahan,0.0750958174467086,0.0750958174467086,1,0,0.3454,1.0,1.0,0.0,1.0,Non-Buzzer
bttlen1x_,bttlen1x_,bttlen1x_,0.0035680432338267,0.0035680432338267,1,0,0.2464,1.0,0.0,0.0,1.0,Non-Buzzer
caelumphrince,caelumphrince,caelumphrince,0.0046687531284987,0.0046687531284987,1,0,0.2099,1.0,0.0,0.0,1.0,Non-Buzzer
calvadozze,calvadozze,calvadozze,0.0007970214937813,0.0007970214937813,1,0,0.3558,1.0,1.0,0.0,1.0,Non-Buzzer
carapaklek,carapaklek,carapaklek,0.9984558820724488,0.9116652011871338,9,8,1.0,0.7777777777777778,8.0,0.0,7.0,Buzzer
cesyii_,cesyii_,cesyii_,0.0023075917270034,0.0023075917270034,1,0,0.3719,1.0,0.0,0.0,1.0,Non-Buzzer
chaaphrodite,chaaphrodite,chaaphrodite,0.0281511209905147,0.0111971795558929,3,0,0.3896,0.6666666666666666,1.0,1.0,2.0,Non-Buzzer
cherrya72836061,cherrya72836061,cherrya72836061,0.011491535231471,0.0072366707026958,2,0,0.6303,1.0,0.0,0.0,2.0,Non-Buzzer
chikxge,chikxge,chikxge,0.0012068459764122,0.0012068459764122,1,0,0.5657,1.0,0.0,0.0,1.0,Non-Buzzer
choco_cookees,choco_cookees,choco_cookees,0.0008051900076679,0.0008051900076679,1,0,0.3274,1.0,1.0,0.0,1.0,Non-Buzzer
chrissdhon,chrissdhon,chrissdhon,0.0122123770415782,0.0122123770415782,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
chudjawa,chudjawa,chudjawa,0.0141590209677815,0.0141590209677815,1,0,0.714,1.0,0.0,0.0,1.0,Non-Buzzer
chudvette,chudvette,chudvette,0.0067586568184196,0.0067586568184196,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
cipicipacipi,cipicipacipi,cipicipacipi,0.0008214347762987,0.0008214347762987,1,0,0.3059,1.0,0.0,0.0,1.0,Non-Buzzer
ckfoakas,ckfoakas,ckfoakas,0.0025571305304765,0.0022395960986614,2,0,0.5638,1.0,1.0,0.0,2.0,Non-Buzzer
clarniva,clarniva,clarniva,0.0012479085708037,0.0012479085708037,1,0,0.6095,1.0,0.0,0.0,1.0,Non-Buzzer
clawhs02,clawhs02,clawhs02,0.0097611043602228,0.0061826552264392,3,0,0.3656,1.0,0.0,0.0,3.0,Non-Buzzer
cloplerr,cloplerr,cloplerr,0.0028164617251604,0.0028164617251604,1,0,0.6214,1.0,1.0,1.0,1.0,Non-Buzzer
cokudevu,cokudevu,cokudevu,0.0008857601787894,0.0008857601787894,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
cookiesmaungga,cookiesmaungga,cookiesmaungga,0.0018745029810816,0.0018745029810816,1,0,0.4349,1.0,0.0,0.0,1.0,Non-Buzzer
cryofantasia,cryofantasia,cryofantasia,0.0032799369655549,0.0032799369655549,1,0,0.3469,1.0,1.0,12.0,1.0,Non-Buzzer
cryskabarchenow,cryskabarchenow,cryskabarchenow,0.0012354025384411,0.0012354025384411,1,0,0.3602,1.0,0.0,0.0,1.0,Non-Buzzer
cucunyaopah,cucunyaopah,cucunyaopah,0.0011862269602715,0.0011862269602715,1,0,0.653,1.0,1.0,0.0,1.0,Non-Buzzer
curiousfangs_,curiousfangs_,curiousfangs_,0.0055373436771333,0.0055373436771333,1,0,0.4472,1.0,0.0,0.0,1.0,Non-Buzzer
cutadh,cutadh,cutadh,0.0011619759025052,0.0011619759025052,1,0,0.5921,1.0,0.0,0.0,1.0,Non-Buzzer
cve20251202,cve20251202,cve20251202,0.0066167437471449,0.0062064351513981,2,0,0.4381,0.5,1.0,3.0,1.0,Non-Buzzer
d1rrtbagg,d1rrtbagg,d1rrtbagg,0.0177287496626377,0.0177287496626377,1,0,0.6163,1.0,0.0,0.0,1.0,Non-Buzzer
dabluewd,dabluewd,dabluewd,0.0024642832577228,0.0024642832577228,1,0,0.5144,1.0,0.0,0.0,1.0,Non-Buzzer
dadarjiwoo,dadarjiwoo,dadarjiwoo,0.0916616767644882,0.0916616767644882,1,0,0.7475,1.0,0.0,0.0,1.0,Non-Buzzer
dadarkeju,dadarkeju,dadarkeju,0.0035310557577759,0.0035310557577759,1,0,0.3546,1.0,0.0,0.0,1.0,Non-Buzzer
daejeong095,daejeong095,daejeong095,0.0012095528654754,0.0012095528654754,1,0,0.5225,1.0,1.0,0.0,1.0,Non-Buzzer
dafeennn,dafeennn,dafeennn,0.0085901338607072,0.0073807588778436,2,0,0.5849,1.0,0.0,0.0,2.0,Non-Buzzer
dandibudiman262,dandibudiman262,dandibudiman262,0.1590943783521652,0.1590943783521652,1,0,0.4444,1.0,1.0,0.0,1.0,Non-Buzzer
daniddarmawan15,daniddarmawan15,daniddarmawan15,0.0236148294061422,0.0236148294061422,1,0,0.6069,1.0,0.0,0.0,1.0,Non-Buzzer
danrrrrrrr,danrrrrrrr,danrrrrrrr,0.0985677614808082,0.0985677614808082,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
dantexvergil999,dantexvergil999,dantexvergil999,0.7350360751152039,0.7350360751152039,1,0,0.5071,1.0,0.0,0.0,1.0,Non-Buzzer
dapa442,dapa442,dapa442,0.9851861596107484,0.9851861596107484,1,1,0.5715,1.0,0.0,0.0,1.0,Buzzer
darangsc,darangsc,darangsc,0.002298281295225,0.002298281295225,1,0,0.3274,1.0,0.0,0.0,1.0,Non-Buzzer
dayakdiluc,dayakdiluc,dayakdiluc,0.0039444621652364,0.0039444621652364,1,0,0.4483,1.0,0.0,0.0,1.0,Non-Buzzer
dazaaruu_,dazaaruu_,dazaaruu_,0.0365371331572532,0.0365371331572532,1,0,0.2515,1.0,0.0,0.0,1.0,Non-Buzzer
debugwithcare,debugwithcare,debugwithcare,0.0636386275291442,0.0636386275291442,1,0,0.5378,1.0,1.0,0.0,1.0,Non-Buzzer
deburiaria,deburiaria,deburiaria,0.0011310703121125,0.0011310703121125,1,0,0.3774,1.0,0.0,0.0,1.0,Non-Buzzer
dedirmdani,dedirmdani,dedirmdani,0.0025219302624464,0.0025219302624464,1,0,0.3073,1.0,0.0,0.0,1.0,Non-Buzzer
delik_store,delik_store,delik_store,0.9723348617553712,0.9723348617553712,1,1,0.4159,1.0,0.0,0.0,1.0,Buzzer
dennyrd,dennyrd,dennyrd,0.0194381345063447,0.0194381345063447,1,0,0.7528,1.0,1.0,0.0,1.0,Non-Buzzer
detikinet,detikinet,detikinet,0.9337286353111268,0.3138541877269745,3,1,1.0,0.3333333333333333,0.0,0.0,1.0,Buzzer
detikjatengcom,detikjatengcom,detikjatengcom,0.0332248471677303,0.0332248471677303,1,0,0.5135,1.0,0.0,0.0,1.0,Non-Buzzer
detoge,detoge,detoge,0.0012003330048173,0.0012003330048173,1,0,0.5191,1.0,0.0,0.0,1.0,Non-Buzzer
dh74169970,dh74169970,dh74169970,0.9981136322021484,0.9800161719322203,3,3,0.6324,1.0,3.0,0.0,3.0,Buzzer
dianasrirahay,dianasrirahay,dianasrirahay,0.8036391735076904,0.8036391735076904,1,0,0.6019,1.0,0.0,0.0,1.0,Non-Buzzer
dieformealice,dieformealice,dieformealice,0.0260893180966377,0.0260893180966377,1,0,0.7798,1.0,0.0,0.0,1.0,Non-Buzzer
dihydroxyestra,dihydroxyestra,dihydroxyestra,0.0013696684036403,0.0013696684036403,1,0,0.2803,1.0,0.0,0.0,1.0,Non-Buzzer
dombolord,dombolord,dombolord,0.0283309817314147,0.0283309817314147,1,0,0.4878,1.0,0.0,0.0,1.0,Non-Buzzer
donisuzaku,donisuzaku,donisuzaku,0.0024072348605841,0.0024072348605841,1,0,0.5587,1.0,1.0,0.0,1.0,Non-Buzzer
doraemo1v,doraemo1v,doraemo1v,0.0008041181135922,0.0008041181135922,1,0,0.2543,1.0,1.0,0.0,1.0,Non-Buzzer
dubaicuwicookie,dubaicuwicookie,dubaicuwicookie,0.001031776308082,0.001031776308082,1,0,0.3782,1.0,1.0,0.0,1.0,Non-Buzzer
dude_bukan,dude_bukan,dude_bukan,0.3648631572723388,0.3648631572723388,1,0,0.3596,1.0,0.0,0.0,1.0,Non-Buzzer
dvrtlngi,dvrtlngi,dvrtlngi,0.9984583854675292,0.997886836528778,4,4,0.7017,1.0,3.0,0.0,4.0,Buzzer
dvtrhx,dvtrhx,dvtrhx,0.0464247912168502,0.0464247912168502,1,0,0.5125,1.0,1.0,0.0,1.0,Non-Buzzer
dwi_wahyu007,dwi_wahyu007,dwi_wahyu007,0.9757099747657776,0.9757099747657776,1,1,0.5062,1.0,1.0,0.0,1.0,Buzzer
dwxnda,dwxnda,dwxnda,0.0021424652077257,0.0021424652077257,1,0,0.3572,1.0,0.0,0.0,1.0,Non-Buzzer
earlyguilty,earlyguilty,earlyguilty,0.0028767690528184,0.0028767690528184,1,0,0.4172,1.0,0.0,0.0,1.0,Non-Buzzer
eatalot23,eatalot23,eatalot23,0.0031954555306583,0.0031954555306583,1,0,0.3496,1.0,1.0,0.0,1.0,Non-Buzzer
ecco2kfarts,ecco2kfarts,ecco2kfarts,0.0008214347762987,0.0008214347762987,1,0,0.3099,1.0,0.0,0.0,1.0,Non-Buzzer
eepytome,eepytome,eepytome,0.001201513572596,0.001201513572596,1,0,0.6121,1.0,0.0,0.0,1.0,Non-Buzzer
eesu_ace,eesu_ace,eesu_ace,0.0025160918012261,0.0025160918012261,1,0,0.2211,1.0,0.0,0.0,1.0,Non-Buzzer
efenerr,efenerr,efenerr,0.002982088830322,0.002982088830322,1,0,0.3668,1.0,0.0,0.0,1.0,Non-Buzzer
effendiilham,effendiilham,effendiilham,0.0017969068139791,0.0017969068139791,1,0,0.432,1.0,0.0,0.0,1.0,Non-Buzzer
ekawicaksana,ekawicaksana,ekawicaksana,0.0059159263037145,0.0053802351467311,3,0,0.4644,0.3333333333333333,1.0,8.0,1.0,Non-Buzzer
eldidito,eldidito,eldidito,0.0009973366977646,0.0009973366977646,1,0,0.359,1.0,0.0,0.0,1.0,Non-Buzzer
emptyspacerant,emptyspacerant,emptyspacerant,0.0015652887523174,0.0015652887523174,1,0,0.3886,1.0,0.0,0.0,1.0,Non-Buzzer
emulapor,emulapor,emulapor,0.0067332754842936,0.0062606986612081,2,0,0.6021,0.5,0.0,0.0,1.0,Non-Buzzer
enilesram,enilesram,enilesram,0.0020913579501211,0.0020913579501211,1,0,0.2671,1.0,1.0,0.0,1.0,Non-Buzzer
enjzuu,enjzuu,enjzuu,0.0100417966023087,0.0100417966023087,1,0,0.5687,1.0,0.0,0.0,1.0,Non-Buzzer
eonoeonoe,eonoeonoe,eonoeonoe,0.0023749526590108,0.0017310478724539,2,0,0.4036,1.0,0.0,0.0,2.0,Non-Buzzer
erwinhbr9us,erwinhbr9us,erwinhbr9us,0.7212255597114563,0.7212255597114563,1,0,0.3866,1.0,0.0,0.0,1.0,Non-Buzzer
esbique_,esbique_,esbique_,0.0035256221890449,0.0035256221890449,1,0,0.3703,1.0,1.0,0.0,1.0,Non-Buzzer
esp_sevens,esp_sevens,esp_sevens,0.0099726654589176,0.0099726654589176,1,0,0.4866,1.0,0.0,0.0,1.0,Non-Buzzer
etisulastr17672,etisulastr17672,etisulastr17672,0.8532411456108093,0.8532411456108093,1,1,0.4181,1.0,0.0,0.0,1.0,Buzzer
exewriyan,exewriyan,exewriyan,0.0026904933620244,0.0026904933620244,1,0,0.3269,1.0,0.0,0.0,1.0,Non-Buzzer
fadhilnhaa,fadhilnhaa,fadhilnhaa,0.0090352399274706,0.0090352399274706,1,0,0.6668,1.0,1.0,0.0,1.0,Non-Buzzer
fareasy96,fareasy96,fareasy96,0.0467669554054737,0.0207194704562425,5,0,0.4357,0.4,3.0,2.0,2.0,Non-Buzzer
farkiw_,farkiw_,farkiw_,0.0009294535266235,0.0009294535266235,1,0,0.3754,1.0,1.0,0.0,1.0,Non-Buzzer
fathanmsatria,fathanmsatria,fathanmsatria,0.0033211600966751,0.0033211600966751,1,0,0.6662,1.0,1.0,0.0,1.0,Non-Buzzer
fayn57,fayn57,fayn57,0.0018885273020714,0.0018885273020714,1,0,0.2241,1.0,1.0,0.0,1.0,Non-Buzzer
feelingfluky,feelingfluky,feelingfluky,0.0042649423703551,0.0042649423703551,1,0,0.8368,1.0,0.0,0.0,1.0,Non-Buzzer
feliscxtus,feliscxtus,feliscxtus,0.0147813037037849,0.0147813037037849,1,0,0.7725,1.0,0.0,0.0,1.0,Non-Buzzer
feromonguy,feromonguy,feromonguy,0.0027502481825649,0.0027502481825649,1,0,0.4797,1.0,0.0,0.0,1.0,Non-Buzzer
ferrdihidayat,ferrdihidayat,ferrdihidayat,0.0058023915626108,0.0058023915626108,1,0,0.7287,1.0,1.0,0.0,1.0,Non-Buzzer
ferryandka,ferryandka,ferryandka,0.0037922949995845,0.0037922949995845,1,0,0.277,1.0,1.0,0.0,1.0,Non-Buzzer
ferrykoto,ferrykoto,ferrykoto,0.4639706611633301,0.2336019426584243,2,0,1.0,0.5,0.0,23.0,1.0,Non-Buzzer
fialamsyah,fialamsyah,fialamsyah,0.0048326244577765,0.0048326244577765,1,0,0.4221,1.0,0.0,0.0,1.0,Non-Buzzer
fibraaaay,fibraaaay,fibraaaay,0.0083477655425667,0.0083477655425667,1,0,1.0,1.0,1.0,0.0,1.0,Non-Buzzer
fireplayblaze,fireplayblaze,fireplayblaze,0.0048239291645586,0.0048239291645586,1,0,0.4605,1.0,0.0,0.0,1.0,Non-Buzzer
fizzzzyyyyyyy,fizzzzyyyyyyy,fizzzzyyyyyyy,0.0021384432911872,0.0020940084941685,2,0,0.3844,0.5,2.0,1.0,1.0,Non-Buzzer
