conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,word_count_lang_source,detected_lang,language_filter_reason,is_language_noise,clean_text,identified_spam_words,is_spam,is_reply,text_length,word_count,is_short_noise,engagement_score,low_engagement_flag,content_dup_score,lexical_similarity_score,posting_freq_per_hour,temporal_burst_score,account_age_hours,unique_users_in_window,sna_out_deg,sna_in_deg,sna_betweenness,sna_clustering,cluster_id,is_coordinated,semantic_dup_score,semantic_similarity_score,pca_x,pca_y,annotation_id,manual_label
2040828295147856168,2026-04-05 16:25:56+00:00,0,"IGRS (rating gim lokal) itu wajar, byk negara jg punya. Tujuannya lindungi anak, bantu orang tua, jd panduan.
Masalahnya di penerapan IGRS: ada gim besar dianggap nggak layak edar, sementara yg lain ratingnya nggak konsisten. Jd yg perlu dibenahi aturan &amp; teknisnya, bukan idenya",2040828295147856168,,,in,,0,0,0,https://x.com/BosRQ_/status/2040828295147856168,1395017327750508545,BosRQ_,44,id,keep_id_anchor,False,igrs rating game lokal itu wajar byk negara jg punya tujuannya lindungi anak bantu orang tua jd panduan masalahnya di penerapan igrs ada game besar dianggap tidak layak edar sementara yang lain ratingnya tidak konsisten jd yang perlu dibenahi aturan teknisnya bukan idenya,[],0,0,272,43,0,0,1,0.254,0.0215,3,1.0,4.037222222222222,116,0.0,0.0,0.0,0.0,1,0,0.80595183,0.41388142,-0.8913821,-0.49561864,464,-1
2040828255721365558,2026-04-05 16:25:47+00:00,0,"ini adalah link klarifikasi ttg Rating IGRS yg tampak di steam..memang membingungkan mgkn..tapi coba buka .baca dan pahami tautan dibawah ini   agar tak ada salah pengertian 

https://t.co/50gaFznK3p",2040828255721365558,,,in,,0,1,0,https://x.com/mintozaki75/status/2040828255721365558,1761381895903059968,mintozaki75,32,id,keep_id_anchor,False,ini adalah link klarifikasi ttg rating igrs yang tampak di steam memang membingungkan mgkn tapi coba buka baca dan pahami tautan dibawah ini agar tidak ada salah pengertian,[],0,0,172,28,0,1,1,0.3922,0.0158,3,1.0,3.826388888888889,116,2.0,0.0,0.0,0.0,1,1,0.80301464,0.3928229,-0.77653027,0.58803946,465,-1
2040619090038194329,2026-04-05 16:25:31+00:00,0,"@kerissakti Sekadar info aja nih, rating di Steam sekarang masih dalam proses awal penerapan IGRS, jadi belum final banget. Wajar sih kalau ada yang belum pas, karena lagi dibangun biar ekosistem gim di Indonesia makin rapi dan terlindungi dengan baik!",2040828188151132542,,kerissakti,in,,0,20,0,https://x.com/VinaAmelia33281/status/2040828188151132542,1861041909810221056,VinaAmelia33281,40,id,keep_id_anchor,False,sekadar info aja ini rating di steam sekarang masih dalam proses awal penerapan igrs jadi belum final banget wajar sih kalau ada yang belum pas karena lagi dibangun biar ekosistem game di indonesia makin rapi dan terlindungi dengan baik,[],0,1,236,39,0,20,0,0.4683,0.024,3,1.0,3.9030555555555555,116,3.0,0.0,0.0,0.0,1,1,0.86967766,0.45329693,-0.8781144,-0.52948064,466,-1
2040619090038194329,2026-04-05 16:25:22+00:00,0,"@kerissakti Harus diakui kalau tampilan rating IGRS di Steam saat ini memang bikin bingung dan memicu banyak pertanyaan di komunitas. Tapi kalau dilihat secara objektif, ini sepertinya masih tahap penyesuaian sistem yang butuh waktu untuk sinkron.",2040828148967944609,,kerissakti,in,,0,1,0,https://x.com/ikaikuikok/status/2040828148967944609,620724276,ikaikuikok,36,id,keep_id_anchor,False,harus diakui kalau tampilan rating igrs di steam saat ini memang bikin bingung dan memicu banyak pertanyaan di komunitas tapi kalau dilihat secara objektif ini sepertinya masih tahap penyesuaian sistem yang butuh waktu untuk sinkron,[],0,1,232,35,0,1,1,0.5278,0.0164,2,0.6666666666666666,3.713888888888889,116,2.0,0.0,0.0,0.0,1,1,0.9128815,0.43720242,-0.8697294,-0.5602281,467,-1
2040828148963840410,2026-04-05 16:25:22+00:00,0,"Timeline lg penuh soal IGRS &amp; rating gim di Steam. Byk yg kesal. Tapi penting lihat konteks &amp; info resmi biar protesnya tepat.
Info: rating di Steam untuk Indonesia bukan rating resmi pemerintah. Rating resmi pakai IGRS, idealnya buat batas umur pemain, bukan sekadar blokir gim",2040828148963840410,,,in,,0,0,0,https://x.com/BosRQ_/status/2040828148963840410,1395017327750508545,BosRQ_,46,id,keep_id_anchor,False,timeline lg penuh soal igrs rating game di steam byk yang kesal tapi penting lihat konteks info resmi biar protesnya tepat info rating di steam untuk indonesia bukan rating resmi pemerintah rating resmi pakai igrs idealnya buat batas umur pemain bukan sekadar blokir game,[],0,0,271,44,0,0,1,0.5364,0.0215,3,1.0,4.037222222222222,116,0.0,0.0,0.0,0.0,1,0,0.90115905,0.45093483,-1.2349305,-0.18715458,468,-1
2040479018034630743,2026-04-05 16:25:16+00:00,0,"@cryofantasia Jujur tampilan rating IGRS di Steam saat ini memang masih cukup membingungkan buat banyak orang. Tapi kalau memang masih masa penyesuaian, mungkin yang paling penting sekarang adalah update penjelasan yang rutin dan transparansi soal kriterianya",2040828124028665876,,cryofantasia,in,,0,0,0,https://x.com/JancokAsu893230/status/2040828124028665876,1793661894408155136,JancokAsu893230,36,id,keep_id_anchor,False,jujur tampilan rating igrs di steam saat ini memang masih cukup membingungkan buat banyak orang tapi kalau memang masih masa penyesuaian mungkin yang paling penting sekarang adalah update penjelasan yang rutin dan transparansi soal kriterianya,[],0,1,243,35,0,0,1,1.0,0.0153,5,0.8333333333333334,3.366388888888889,116,5.0,0.0,0.0,0.0,1,1,0.9999999,0.43088037,-1.1405174,-0.2724982,469,-1
2040828029031919997,2026-04-05 16:24:53+00:00,0,"Kalau mengikuti diskusi tentang IGRS dan rating gim di Steam, ada siaran pers resmi yang menjelaskan konteksnya. Bisa dicek dulu di sini:
https://t.co/ung7RZzOMG",2040828029031919997,,,in,,0,1,0,https://x.com/Ginanadia67421/status/2040828029031919997,1715676531035635712,Ginanadia67421,26,id,keep_id_anchor,False,kalau mengikuti diskusi tentang igrs dan rating game di steam ada siaran pers resmi yang menjelaskan konteksnya bisa dicek dulu di sini,[],0,0,135,22,0,1,1,0.7017,0.0153,3,0.75,4.029166666666667,116,3.0,0.0,0.0,0.0,1,1,0.94243294,0.43986243,-0.8385505,-0.3284526,470,-1
2040479018034630743,2026-04-05 16:24:49+00:00,0,"@cryofantasia Wajar jika banyak yang mempertanyakan rating IGRS yang muncul di Steam sekarang karena informasinya masih simpang siur. Sebagai langkah perbaikan berkelanjutan, transparansi mengenai indikator penilaian sangat diperlukan agar masa transisi ini bisa dipahami dengan baik oleh gamer",2040828012850196961,,cryofantasia,in,,0,0,0,https://x.com/carapaklek/status/2040828012850196961,230755427,carapaklek,38,id,keep_id_anchor,False,wajar jika banyak yang mempertanyakan rating igrs yang muncul di steam sekarang karena informasinya masih simpang siur sebagai langkah perbaikan berkelanjutan transparansi mengenai indikator penilaian sangat diperlukan agar masa transisi ini bisa dipahami dengan baik oleh gamer,[],0,1,278,37,0,0,1,0.3291,0.0132,7,0.7777777777777778,3.303611111111111,116,8.0,0.0,0.0,0.0,1,1,0.8963289,0.46410248,-1.3367505,-0.6136582,471,-1
2040582308789694688,2026-04-05 16:24:46+00:00,0,"@junwatu IGRS di Steam sekarang banyak yang masih data awal/selfdeclare dan belum final, sekaligus mengingatkan bahwa niat utamanya adalah melindungi pemain muda dan menata ekosistem game, sehingga wajar kalau di fase awal masih ada hal yang perlu disesuaikan dan diperjelas bersama.",2040827997792670142,,junwatu,in,,0,0,0,https://x.com/noviarguna72100/status/2040827997792670142,2004965320587706370,noviarguna72100,42,id,keep_id_anchor,False,igrs di steam sekarang banyak yang masih data awal self declare dan belum final sekaligus mengingatkan bahwa niat utamanya adalah melindungi pemain muda dan menata ekosistem game sehingga wajar kalau di fase awal masih ada hal yang perlu disesuaikan dan diperjelas bersama,[],0,1,272,42,0,0,1,1.0,0.0277,6,0.6666666666666666,3.2152777777777777,116,7.0,0.0,0.0,0.0,1,1,1.0000004,0.4021979,-1.119015,-0.43936014,472,-1
2040619090038194329,2026-04-05 16:24:43+00:00,0,"@kerissakti Jujur tampilan rating IGRS di Steam saat ini memang masih cukup membingungkan buat banyak orang. Tapi kalau memang masih masa penyesuaian, mungkin yang paling penting sekarang adalah update penjelasan yang rutin dan transparansi soal kriterianya.",2040827988313510317,,kerissakti,in,,0,2,0,https://x.com/JancokAsu893230/status/2040827988313510317,1793661894408155136,JancokAsu893230,36,id,keep_id_anchor,False,jujur tampilan rating igrs di steam saat ini memang masih cukup membingungkan buat banyak orang tapi kalau memang masih masa penyesuaian mungkin yang paling penting sekarang adalah update penjelasan yang rutin dan transparansi soal kriterianya,[],0,1,243,35,0,2,0,1.0,0.0153,5,0.8333333333333334,3.366388888888889,116,5.0,0.0,0.0,0.0,1,1,0.9999999,0.43088037,-1.1405174,-0.2724982,473,-1
2040619090038194329,2026-04-05 16:24:43+00:00,0,@kerissakti Harus diakui bahwa memang tampilan rating IGRS di steam bagi banyak orang sangat membingungkan tapi perlu diketahui bahwa sistem ya sedang dalam masa penyesuaian dan butuh waktu,2040827987256586261,,kerissakti,in,,0,1,0,https://x.com/Alvaro734877/status/2040827987256586261,1959905943480877056,Alvaro734877,28,id,keep_id_anchor,False,harus diakui bahwa memang tampilan rating igrs di steam bagi banyak orang sangat membingungkan tapi perlu diketahui bahwa sistem ya sedang dalam masa penyesuaian dan butuh waktu,[],0,1,177,27,0,1,1,0.8778,0.0134,4,1.0,3.7683333333333335,116,4.0,0.0,0.0,0.0,1,1,0.98153555,0.41958803,-0.662761,-0.47425362,474,-1
2040582308789694688,2026-04-05 16:24:36+00:00,0,"@junwatu rating IGRS di Steam saat ini masih banyak yang tahap awal (self-declare), jadi belum final. Tujuannya untuk melindungi pemain muda dan menata ekosistem game, jadi wajar kalau di fase awal masih ada yang perlu disesuaikan dan diperjelas bersama.",2040827957527355903,,junwatu,in,,0,0,0,https://x.com/NganjukSun23590/status/2040827957527355903,1949393136725442560,NganjukSun23590,40,id,keep_id_anchor,False,rating igrs di steam saat ini masih banyak yang tahap awal self declare jadi belum final tujuannya untuk melindungi pemain muda dan menata ekosistem game jadi wajar kalau di fase awal masih ada yang perlu disesuaikan dan diperjelas bersama,[],0,1,239,39,0,0,1,0.8445,0.0287,4,0.8,3.8466666666666667,116,4.0,0.0,0.0,0.0,1,1,0.9782401,0.44583264,-1.3150076,-0.6998977,475,-1
2040619090038194329,2026-04-05 16:24:35+00:00,0,@kerissakti rating IGRS yang tampil di Steam itu banyak yang masih tahap pengembangan jadi belum terselelsaikan sepenuhnya Memang lagi proses perbaikan wajar kalau masih ada yang belum pias dengan hasilnya.,2040827954012578193,,kerissakti,in,,0,1,0,https://x.com/ssigitpermana98/status/2040827954012578193,1865958130552811520,ssigitpermana98,30,id,keep_id_anchor,False,rating igrs yang tampil di steam itu banyak yang masih tahap pengembangan jadi belum terselelsaikan sepenuhnya memang lagi proses perbaikan wajar kalau masih ada yang belum pias dengan hasilnya,[],0,1,193,29,0,1,1,0.6144,0.0226,1,1.0,4.024166666666667,116,1.0,0.0,0.0,0.0,1,0,0.8703263,0.3912197,-1.0840517,-0.23167643,476,-1
2040479018034630743,2026-04-05 16:21:50+00:00,0,"@cryofantasia Jujur aja, tampilan rating IGRS di Steam sekarang emang masih bikin bingung buat banyak orang. Tapi kalau dilihat, ini lagi fase penyesuaian jadi wajar belum rapi—yang penting ke depan perlu update penjelasan yang rutin, transparansi kriteria, dan perbaikan terus biar makin jelas",2040827260517945362,,cryofantasia,in,,0,0,0,https://x.com/dvrtlngi/status/2040827260517945362,1597430218230497280,dvrtlngi,44,id,keep_id_anchor,False,jujur aja tampilan rating igrs di steam sekarang emang masih bikin bingung buat banyak orang tapi kalau dilihat ini lagi fase penyesuaian jadi wajar belum rapi yang penting ke depan perlu update penjelasan yang rutin transparansi kriteria dan perbaikan terus biar makin jelas,[],0,1,275,43,0,0,1,0.7017,0.0213,4,1.0,3.6775,116,3.0,0.0,0.0,0.0,1,1,0.94939333,0.41756418,-0.61930937,-0.58161193,477,-1
2040640511946686843,2026-04-05 16:21:47+00:00,0,"@kukuhya Sedikit meluruskan ya, rating IGRS yg muncul di Steam sekarang bnyk yg masih bersifat data awal/self-declare dari developer, jadi belum semuanya final. Memang masih tahap penyesuaian sambil dirapikan",2040827249059066314,,kukuhya,in,,0,2,0,https://x.com/ayoitsmoy/status/2040827249059066314,1411105269757595652,ayoitsmoy,31,id,keep_id_anchor,False,sedikit meluruskan ya rating igrs yang muncul di steam sekarang bnyk yang masih bersifat data awal self declare dari developer jadi belum semuanya final memang masih tahap penyesuaian sambil dirapikan,[],0,1,200,30,0,2,0,0.5994,0.027,3,0.75,3.3136111111111113,116,3.0,0.0,0.0,0.0,1,1,0.9529487,0.39910224,-1.1170452,0.019634057,479,-1
2040479018034630743,2026-04-05 16:21:42+00:00,0,"@cryofantasia Wajar sih kalau banyak yang masih bingung lihat rating IGRS di Steam sekarang, karena tampilannya memang belum terlalu familiar buat sebagian pemain. Tapi menurut saya ini masih tahap penyesuaian, jadi memang butuh waktu supaya orang makin paham sistemnya.",2040827229236818067,,cryofantasia,in,,0,0,0,https://x.com/hilyazu/status/2040827229236818067,1811992986022211584,hilyazu,39,id,keep_id_anchor,False,wajar sih kalau banyak yang masih bingung lihat rating igrs di steam sekarang karena tampilannya memang belum terlalu familiar buat sebagian pemain tapi menurut saya ini masih tahap penyesuaian jadi memang butuh waktu supaya orang makin paham sistemnya,[],0,1,252,38,0,0,1,0.4276,0.0264,4,0.8,3.976111111111111,116,4.0,0.0,0.0,0.0,1,1,0.91003376,0.45667967,-0.7994154,-0.6916868,480,-1
2040619090038194329,2026-04-05 16:21:40+00:00,0,"@kerissakti Jujur, tampilan rating IGRS di Steam saat ini memang cukup membingungkan bagi banyak pengguna. Tapi karena masih tahap penyesuaian, mungkin perlu waktu—yang penting ke depan penjelasannya lebih rutin dan transparan.",2040827219396931679,,kerissakti,in,,0,1,0,https://x.com/Alizazaina94321/status/2040827219396931679,1735829180502405120,Alizazaina94321,32,id,keep_id_anchor,False,jujur tampilan rating igrs di steam saat ini memang cukup membingungkan bagi banyak pengguna tapi karena masih tahap penyesuaian mungkin perlu waktu yang penting ke depan penjelasannya lebih rutin dan transparan,[],0,1,211,31,0,1,1,0.4867,0.0142,6,1.0,3.9175,116,5.0,0.0,0.0,0.0,1,1,0.9448793,0.4205579,-1.0923327,-0.40061465,481,-1
2040582308789694688,2026-04-05 16:21:39+00:00,0,"@junwatu Banyak yang salah paham soal rating IGRS di Steam, dan itu kelihatan dari tampilannya yang belum intuitif",2040827213990567945,,junwatu,in,,0,0,0,https://x.com/Deewwiiiii/status/2040827213990567945,1171267827736571904,Deewwiiiii,18,id,keep_id_anchor,False,banyak yang salah paham soal rating igrs di steam dan itu kelihatan dari tampilannya yang belum intuitif,[],0,1,104,17,0,0,1,0.4877,0.016,7,0.7,3.183611111111111,116,9.0,0.0,0.0,0.027777777777777776,1,1,0.8158221,0.41159767,-0.99547595,-0.18958978,482,-1
2040619090038194329,2026-04-05 16:21:36+00:00,0,"@kerissakti Jujur tampilan rating IGRS di Steam saat ini memang masih cukup membingungkan buat banyak orang. Tapi kalau memang masih masa penyesuaian, mungkin yang paling penting sekarang adalah update penjelasan yang rutin dan transparansi soal kriterianya.",2040827201625661554,,kerissakti,in,,0,1,0,https://x.com/MRidhonew16179/status/2040827201625661554,1923899742062510083,MRidhonew16179,36,id,keep_id_anchor,False,jujur tampilan rating igrs di steam saat ini memang masih cukup membingungkan buat banyak orang tapi kalau memang masih masa penyesuaian mungkin yang paling penting sekarang adalah update penjelasan yang rutin dan transparansi soal kriterianya,[],0,1,243,35,0,1,1,1.0,0.0153,4,0.8,3.336388888888889,116,4.0,0.0,0.0,0.0,1,1,0.9999999,0.43088037,-1.1405174,-0.2724982,483,-1
2040619090038194329,2026-04-05 16:21:23+00:00,0,"@kerissakti Sekadar meluruskan konteksnya, rating yang kita lihat sekarang di Steam itu belum hasil akhir karena masih fase awal penerapan IGRS. Wajar kalau ada yang kelihatan belum pas, karena memang tujuannya sedang merapikan ekosistem gim nasional agar lebih terlindungi.",2040827149675004000,,kerissakti,in,,0,2,0,https://x.com/carapaklek/status/2040827149675004000,230755427,carapaklek,39,id,keep_id_anchor,False,sekadar meluruskan konteksnya rating yang kita lihat sekarang di steam itu belum hasil akhir karena masih fase awal penerapan igrs wajar kalau ada yang kelihatan belum pas karena memang tujuannya sedang merapikan ekosistem game nasional agar lebih terlindungi,[],0,1,259,38,0,2,0,0.6895,0.0177,7,0.7777777777777778,3.303611111111111,116,8.0,0.0,0.0,0.0,1,1,0.89115703,0.48050916,-0.6967267,-0.9254072,485,-1
2040827118746300792,2026-04-05 16:21:17+00:00,0,"Teman teman yang ngikutin rame IGRS &amp; rating gim di Steam, penjelasan resminya ada di sini, boleh jadi bahan baca dulu, linknya yang udh saya sematkan diatas ya☝️",2040827123288662525,,Ranti130920,in,,0,0,0,https://x.com/Ranti130920/status/2040827123288662525,1855364957027876864,Ranti130920,28,id,keep_id_anchor,False,teman teman yang ngikutin rame igrs rating game di steam penjelasan resminya ada di sini boleh jadi bahan baca dulu linknya yang sudah saya sematkan diatas ya,[],0,1,158,27,0,0,1,0.8088,0.0096,3,0.75,3.870277777777778,116,3.0,0.0,0.0,0.0,1,1,0.93017316,0.47741002,-0.7671082,0.22162507,486,-1
2040619090038194329,2026-04-05 16:21:16+00:00,0,@kerissakti Rating IGRS di Steam saat ini memang membingungkan &amp; butuh penyesuaian. Penting ada transparansi kriteria &amp; perbaikan rutin agar sistem makin akurat. 🎮✨,2040827120642056562,,kerissakti,in,,0,0,0,https://x.com/dh74169970/status/2040827120642056562,1758767777320689664,dh74169970,23,id,keep_id_anchor,False,rating igrs di steam saat ini memang membingungkan butuh penyesuaian penting ada transparansi kriteria perbaikan rutin agar sistem makin akurat,[],0,1,143,20,0,0,1,0.6324,0.01,3,1.0,3.846388888888889,116,3.0,0.0,0.0,0.0,1,1,0.90666556,0.3678151,-1.3565547,-0.35580295,487,-1
2040619090038194329,2026-04-05 16:20:58+00:00,0,"@kerissakti Jujur aja tampilan rating IGRS di Steam sekarang masih bikin bingung banyak orang. Tapi kalau ini memang lagi tahap penyesuaian, ya wajar butuh waktu",2040827044381220891,,kerissakti,in,,0,1,0,https://x.com/Deewwiiiii/status/2040827044381220891,1171267827736571904,Deewwiiiii,25,id,keep_id_anchor,False,jujur aja tampilan rating igrs di steam sekarang masih bikin bingung banyak orang tapi kalau ini memang lagi tahap penyesuaian ya wajar butuh waktu,[],0,1,147,24,0,1,1,0.5278,0.0189,7,0.7,3.183611111111111,116,9.0,0.0,0.0,0.027777777777777776,1,1,0.91003376,0.44444385,-0.4571659,-0.62335503,488,-1
2040619090038194329,2026-04-05 16:20:55+00:00,0,"@kerissakti Sedikit meluruskan ya, rating IGRS yang tampil di Steam itu banyak yang masih tahap awal/self declare dari developer, jadi belum final. Memang lagi proses penyesuaian, wajar kalau masih ada yang belum pas.",2040827031349538861,,kerissakti,in,,0,1,0,https://x.com/AlinGibroez/status/2040827031349538861,1768240865703800832,AlinGibroez,34,id,keep_id_anchor,False,sedikit meluruskan ya rating igrs yang tampil di steam itu banyak yang masih tahap awal self declare dari developer jadi belum final memang lagi proses penyesuaian wajar kalau masih ada yang belum pas,[],0,1,200,33,0,1,1,1.0,0.0284,5,0.8333333333333334,3.2808333333333333,116,5.0,0.0,0.0,0.1,1,1,1.0,0.4121436,-1.0783886,-0.2806063,489,-1
2040826745990045726,2026-04-05 16:19:47+00:00,0,"https://t.co/6mYW2tgLkA
Buat yang lagi ramai bahas IGRS dan rating gim di Steam, mungkin perlu cek dulu penjelasan resminya biar lebih paham konteksnya. Ada info penting tentang proses dan tujuannya,",2040826745990045726,,,in,,0,2,0,https://x.com/rahayu49384/status/2040826745990045726,1911651578336985088,rahayu49384,32,id,keep_id_anchor,False,buat yang lagi ramai bahas igrs dan rating game di steam mungkin perlu cek dulu penjelasan resminya biar lebih paham konteksnya ada info penting tentang proses dan tujuannya,[],0,0,173,28,0,2,0,0.5689,0.0168,6,1.0,3.855,116,5.0,0.0,0.0,0.0,1,1,0.93045616,0.44001496,-1.1730711,-0.4395585,490,-1
2040826498224206129,2026-04-05 16:18:48+00:00,0,"Waspada! Kemkomdigi tegaskan rating IGRS di Steam saat ini bukan rating resmi pemerintah. Klarifikasi segera dilakukan kepada pihak Steam untuk memastikan klasifikasi gim sesuai dengan aturan pelindungan anak di Indonesia. 🎮🚫

#GameRating https://t.co/2y6S1k1gwt",2040826498224206129,https://pbs.twimg.com/media/HFJ44WgaQAEEp71.jpg,,in,,0,1,0,https://x.com/indonesiago_id/status/2040826498224206129,1166311360898072577,indonesiago_id,35,id,keep_id_anchor,False,waspada kemkomdigi tegaskan rating igrs di steam saat ini bukan rating resmi pemerintah klarifikasi segera dilakukan kepada pihak steam untuk memastikan klasifikasi game sesuai dengan aturan pelindungan anak di indonesia gamerating,[],0,0,231,31,0,1,1,0.5965,0.0224,2,1.0,3.9277777777777776,116,0.0,0.0,0.0,0.0,1,0,0.9243113,0.425262,-1.4138293,-0.087792896,493,-1
2040826341390794987,2026-04-05 16:18:11+00:00,0,"Sedang ramai dibahas soal IGRS dan sistem rating gim di Steam. Ada penjelasan resmi yang bisa dibaca dulu supaya informasinya lebih lengkap: 
https://t.co/7Yp6142gOJ",2040826341390794987,,,in,,0,0,0,https://x.com/Alizazaina94321/status/2040826341390794987,1735829180502405120,Alizazaina94321,26,id,keep_id_anchor,False,sedang ramai dibahas soal igrs dan sistem rating game di steam ada penjelasan resmi yang bisa dibaca dulu supaya informasinya lebih lengkap,[],0,0,139,22,0,0,1,0.4057,0.0152,6,1.0,3.9175,116,5.0,0.0,0.0,0.0,1,1,0.9388064,0.43933907,-1.4495891,-0.34728462,495,-1
2040684902866411853,2026-04-05 16:17:19+00:00,0,"@RRDelusi Berdasarkan info yang ada, IGRS di Steam sekarang masih dalam tahap awal nih, jadi datanya belum final banget. Masih banyak yang baru deklarasi awal dari developernya. Tujuannya sih biar sistem ratingnya makin jelas dan aman buat semua kalangan usia",2040826124255862994,,RRDelusi,in,,0,0,0,https://x.com/VinaAmelia33281/status/2040826124255862994,1861041909810221056,VinaAmelia33281,40,id,keep_id_anchor,False,berdasarkan info yang ada igrs di steam sekarang masih dalam tahap awal ini jadi datanya belum final banget masih banyak yang baru deklarasi awal dari developernya tujuannya sih biar sistem ratingnya makin jelas dan aman buat semua kalangan usia,[],0,1,245,39,0,0,1,0.6756,0.0232,3,1.0,3.9030555555555555,116,3.0,0.0,0.0,0.0,1,1,0.95821214,0.40653798,-1.0506089,-0.23881495,497,-1
2040684902866411853,2026-04-05 16:17:18+00:00,0,"@RRDelusi Kalau ngikutin infonya, IGRS di Steam sekarang lagi dalam tahap awal implementasi, jadi datanya belum final ya. Banyak yang masih berupa deklarasi awal dari developer. Tujuannya sih bagus banget, biar sistem rating-nya jadi lebih jelas, aman, dan nyaman buat semua kalangan usia",2040826119491068144,,RRDelusi,in,,0,0,0,https://x.com/ReisaAmeli42101/status/2040826119491068144,1987461075345063937,ReisaAmeli42101,44,id,keep_id_anchor,False,kalau ngikutin infonya igrs di steam sekarang lagi dalam tahap awal implementasi jadi datanya belum final ya banyak yang masih berupa deklarasi awal dari developer tujuannya sih bagus banget biar sistem rating nya jadi lebih jelas aman dan nyaman buat semua kalangan usia,[],0,1,271,43,0,0,1,0.7113,0.021,1,1.0,3.9027777777777777,116,1.0,0.0,0.0,0.0,1,0,0.96593696,0.36350334,-1.224534,-0.10721651,498,-1
2040640511946686843,2026-04-05 16:15:21+00:00,0,"@kukuhya Sebenarnya IGRS di Steam sekarang banyak yang masih data awal/selfdeclare dan belum final,serta melindungi pemain muda, dari ekosistem yg bermasalah ,kerja komdigi udh tepat itu",2040825631508967442,,kukuhya,in,,0,2,0,https://x.com/Ranti130920/status/2040825631508967442,1855364957027876864,Ranti130920,28,id,keep_id_anchor,False,sebenarnya igrs di steam sekarang banyak yang masih data awal self declare dan belum final serta melindungi pemain muda dari ekosistem yang bermasalah kerja komdigi sudah tepat itu,[],0,1,180,28,0,2,0,0.6666,0.034,3,0.75,3.870277777777778,116,3.0,0.0,0.0,0.0,1,1,0.9210035,0.41467866,-0.63513094,-0.25142252,499,-1
2040684902866411853,2026-04-05 16:14:26+00:00,0,"@RRDelusi Guys, santai dulu. Banyak yang salah paham soal rating IGRS di Steam. Ini bukan soal sensor atau kebebasan, tapi tentang melindungi pemain muda dan bikin ekosistem game lebih sehat. Banyak rating yang masih data awal/self-declare, jadi belum final. Ayo fokus ke niat baiknya",2040825400591540442,,RRDelusi,in,,0,1,0,https://x.com/rahayu49384/status/2040825400591540442,1911651578336985088,rahayu49384,46,id,keep_id_anchor,False,guys santai dulu banyak yang salah paham soal rating igrs di steam ini bukan soal sensor atau kebebasan tapi tentang melindungi pemain muda dan bikin ekosistem game lebih sehat banyak rating yang masih data awal self declare jadi belum final ayo fokus ke niat baiknya,[],0,1,267,45,0,1,1,0.6459,0.0295,6,1.0,3.855,116,5.0,0.0,0.0,0.0,1,1,0.8900138,0.46347576,-0.97430813,-0.9110002,501,-1
2040684902866411853,2026-04-05 16:14:08+00:00,0,"@RRDelusi Izin bantu jelasin ya, rating IGRS yang muncul di Steam itu rata-rata masih self-declare atau data awal, jadi belum final. Wajar banget kalau di awal ini masih ada penyesuaian, karena tujuan utamanya kan buat melindungi gamer usia muda dan ngerapiin ekosistem gim kita supaya aman",2040825323798093970,,RRDelusi,in,,0,0,0,https://x.com/carapaklek/status/2040825323798093970,230755427,carapaklek,48,id,keep_id_anchor,False,izin bantu jelasin ya rating igrs yang muncul di steam itu rata rata masih self declare atau data awal jadi belum final wajar banget kalau di awal ini masih ada penyesuaian karena tujuan utamanya kan buat melindungi gamer usia muda dan ngerapiin ekosistem game kita supaya aman,[],0,1,277,47,0,0,1,0.535,0.027,7,0.7777777777777778,3.303611111111111,116,8.0,0.0,0.0,0.0,1,1,0.92879695,0.44832945,-1.0238006,-1.079972,502,-1
2040684902866411853,2026-04-05 16:13:56+00:00,0,"@RRDelusi Perlu diluruskan, rating IGRS di Steam sekarang masih tahap awal (self-declare), jadi belum final. Tujuannya buat melindungi pemain muda dan menata ekosistem game. Wajar kalau di awal masih ada yang perlu disesuaikan",2040825274212995494,,RRDelusi,in,,0,0,0,https://x.com/NganjukSun23590/status/2040825274212995494,1949393136725442560,NganjukSun23590,34,id,keep_id_anchor,False,perlu diluruskan rating igrs di steam sekarang masih tahap awal self declare jadi belum final tujuannya buat melindungi pemain muda dan menata ekosistem game wajar kalau di awal masih ada yang perlu disesuaikan,[],0,1,210,33,0,0,1,0.8445,0.0295,4,0.8,3.8466666666666667,116,4.0,0.0,0.0,0.0,1,1,0.9782401,0.4604583,-1.2263657,-0.7161109,503,-1
2040684902866411853,2026-04-05 16:13:55+00:00,0,"@RRDelusi Gemini berkata Rating IGRS di Steam masih data awal/self-declare, belum final. Wajar ada penyesuaian demi ekosistem game sehat &amp; lindungi pemain muda. 
Yuk kawal! 🎮✨",2040825267145556139,,RRDelusi,in,,0,0,0,https://x.com/dh74169970/status/2040825267145556139,1758767777320689664,dh74169970,27,id,keep_id_anchor,False,gemini berkata rating igrs di steam masih data awal self declare belum final wajar ada penyesuaian demi ekosistem game sehat lindungi pemain muda yuk kawal,[],0,1,155,25,0,0,1,0.6311,0.0283,3,1.0,3.846388888888889,116,3.0,0.0,0.0,0.0,1,1,0.88042766,0.4410873,-0.93204063,-0.53112906,504,-1
