Id,Label,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,binary_label_gephi,sna_out_deg_max,sna_in_deg_max,content_dup_score_max,temporal_burst_score_max,in_degree,out_degree,degree_centrality,betweenness_centrality,closeness_centrality,pagerank,eigenvector_centrality
cryofantasia,cryofantasia,0.0032799369655549526,0.0032799369655549526,1,0,Non-Buzzer,1.0,12.0,0.3469,1.0,8.0,0.0,0.14035087719298245,0.0,0.14035087719298245,0.040479275890920034,0.2005713991043216
cryskabarchenow,cryskabarchenow,0.0012354025384411216,0.0012354025384411216,1,0,Non-Buzzer,0.0,0.0,0.3602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cucunyaopah,cucunyaopah,0.001186226960271597,0.001186226960271597,1,0,Non-Buzzer,1.0,0.0,0.653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curiousfangs_,curiousfangs_,0.005537343677133322,0.005537343677133322,1,0,Non-Buzzer,0.0,0.0,0.4472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutadh,cutadh,0.001161975902505219,0.001161975902505219,1,0,Non-Buzzer,0.0,0.0,0.5921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cve20251202,cve20251202,0.0066167437471449375,0.006206435151398182,2,0,Non-Buzzer,1.0,3.0,0.4381,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1rrtbagg,d1rrtbagg,0.01772874966263771,0.01772874966263771,1,0,Non-Buzzer,0.0,0.0,0.6163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dabluewd,dabluewd,0.0024642832577228546,0.0024642832577228546,1,0,Non-Buzzer,0.0,0.0,0.5144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dadarjiwoo,dadarjiwoo,0.09166167676448822,0.09166167676448822,1,0,Non-Buzzer,0.0,0.0,0.7475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dadarkeju,dadarkeju,0.0035310557577759027,0.0035310557577759027,1,0,Non-Buzzer,0.0,0.0,0.3546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daejeong095,daejeong095,0.0012095528654754162,0.0012095528654754162,1,0,Non-Buzzer,1.0,0.0,0.5225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dafeennn,dafeennn,0.008590133860707283,0.007380758877843618,2,0,Non-Buzzer,0.0,0.0,0.5849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dandibudiman262,dandibudiman262,0.15909437835216522,0.15909437835216522,1,0,Non-Buzzer,1.0,0.0,0.4444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniddarmawan15,daniddarmawan15,0.023614829406142235,0.023614829406142235,1,0,Non-Buzzer,0.0,0.0,0.6069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danrrrrrrr,danrrrrrrr,0.09856776148080826,0.09856776148080826,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dantexvergil999,dantexvergil999,0.7350360751152039,0.7350360751152039,1,0,Non-Buzzer,0.0,0.0,0.5071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapa442,dapa442,0.9851861596107483,0.9851861596107483,1,1,Buzzer,0.0,0.0,0.5715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darangsc,darangsc,0.0022982812952250242,0.0022982812952250242,1,0,Non-Buzzer,0.0,0.0,0.3274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayakdiluc,dayakdiluc,0.003944462165236473,0.003944462165236473,1,0,Non-Buzzer,0.0,0.0,0.4483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dazaaruu_,dazaaruu_,0.036537133157253265,0.036537133157253265,1,0,Non-Buzzer,0.0,0.0,0.2515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debugwithcare,debugwithcare,0.06363862752914429,0.06363862752914429,1,0,Non-Buzzer,1.0,0.0,0.5378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deburiaria,deburiaria,0.0011310703121125698,0.0011310703121125698,1,0,Non-Buzzer,0.0,0.0,0.3774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedirmdani,dedirmdani,0.0025219302624464035,0.0025219302624464035,1,0,Non-Buzzer,0.0,0.0,0.3073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delik_store,delik_store,0.9723348617553711,0.9723348617553711,1,1,Buzzer,0.0,0.0,0.4159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dennyrd,dennyrd,0.019438134506344795,0.019438134506344795,1,0,Non-Buzzer,1.0,0.0,0.7528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
detikinet,detikinet,0.9337286353111267,0.3138541877269745,3,1,Buzzer,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
detikjatengcom,detikjatengcom,0.03322484716773033,0.03322484716773033,1,0,Non-Buzzer,0.0,0.0,0.5135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
detoge,detoge,0.0012003330048173666,0.0012003330048173666,1,0,Non-Buzzer,0.0,0.0,0.5191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dh74169970,dh74169970,0.9981136322021484,0.9800161719322205,3,3,Buzzer,3.0,0.0,0.6324,1.0,0.0,3.0,0.05263157894736842,0.0,0.0,0.010576251904360826,0.00016700366286787798
dianasrirahay,dianasrirahay,0.8036391735076904,0.8036391735076904,1,0,Non-Buzzer,0.0,0.0,0.6019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dieformealice,dieformealice,0.026089318096637726,0.026089318096637726,1,0,Non-Buzzer,0.0,0.0,0.7798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dihydroxyestra,dihydroxyestra,0.0013696684036403894,0.0013696684036403894,1,0,Non-Buzzer,0.0,0.0,0.2803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dombolord,dombolord,0.028330981731414795,0.028330981731414795,1,0,Non-Buzzer,0.0,0.0,0.4878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donisuzaku,donisuzaku,0.00240723486058414,0.00240723486058414,1,0,Non-Buzzer,1.0,0.0,0.5587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doraemo1v,doraemo1v,0.000804118113592267,0.000804118113592267,1,0,Non-Buzzer,1.0,0.0,0.2543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dubaicuwicookie,dubaicuwicookie,0.0010317763080820441,0.0010317763080820441,1,0,Non-Buzzer,1.0,0.0,0.3782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dude_bukan,dude_bukan,0.36486315727233887,0.36486315727233887,1,0,Non-Buzzer,0.0,0.0,0.3596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvrtlngi,dvrtlngi,0.9984583854675293,0.9978868365287781,4,4,Buzzer,3.0,0.0,0.7017,1.0,0.0,3.0,0.05263157894736842,0.0,0.0,0.010576251904360826,0.00016700366286787798
dvtrhx,dvtrhx,0.04642479121685028,0.04642479121685028,1,0,Non-Buzzer,1.0,0.0,0.5125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dwi_wahyu007,dwi_wahyu007,0.9757099747657776,0.9757099747657776,1,1,Buzzer,1.0,0.0,0.5062,1.0,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
dwxnda,dwxnda,0.0021424652077257633,0.0021424652077257633,1,0,Non-Buzzer,0.0,0.0,0.3572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earlyguilty,earlyguilty,0.0028767690528184175,0.0028767690528184175,1,0,Non-Buzzer,0.0,0.0,0.4172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eatalot23,eatalot23,0.0031954555306583643,0.0031954555306583643,1,0,Non-Buzzer,1.0,0.0,0.3496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecco2kfarts,ecco2kfarts,0.0008214347762987018,0.0008214347762987018,1,0,Non-Buzzer,0.0,0.0,0.3099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eepytome,eepytome,0.0012015135725960135,0.0012015135725960135,1,0,Non-Buzzer,0.0,0.0,0.6121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eesu_ace,eesu_ace,0.002516091801226139,0.002516091801226139,1,0,Non-Buzzer,0.0,0.0,0.2211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efenerr,efenerr,0.002982088830322027,0.002982088830322027,1,0,Non-Buzzer,0.0,0.0,0.3668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effendiilham,effendiilham,0.0017969068139791489,0.0017969068139791489,1,0,Non-Buzzer,0.0,0.0,0.432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ekawicaksana,ekawicaksana,0.005915926303714514,0.005380235146731138,3,0,Non-Buzzer,1.0,8.0,0.4644,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eldidito,eldidito,0.0009973366977646947,0.0009973366977646947,1,0,Non-Buzzer,0.0,0.0,0.359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emptyspacerant,emptyspacerant,0.0015652887523174286,0.0015652887523174286,1,0,Non-Buzzer,0.0,0.0,0.3886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emulapor,emulapor,0.006733275484293699,0.006260698661208153,2,0,Non-Buzzer,0.0,0.0,0.6021,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enilesram,enilesram,0.0020913579501211643,0.0020913579501211643,1,0,Non-Buzzer,1.0,0.0,0.2671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enjzuu,enjzuu,0.01004179660230875,0.01004179660230875,1,0,Non-Buzzer,0.0,0.0,0.5687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eonoeonoe,eonoeonoe,0.002374952659010887,0.001731047872453928,2,0,Non-Buzzer,0.0,0.0,0.4036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erwinhbr9us,erwinhbr9us,0.7212255597114563,0.7212255597114563,1,0,Non-Buzzer,0.0,0.0,0.3866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esbique_,esbique_,0.0035256221890449524,0.0035256221890449524,1,0,Non-Buzzer,1.0,0.0,0.3703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esp_sevens,esp_sevens,0.009972665458917618,0.009972665458917618,1,0,Non-Buzzer,0.0,0.0,0.4866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etisulastr17672,etisulastr17672,0.8532411456108093,0.8532411456108093,1,1,Buzzer,0.0,0.0,0.4181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exewriyan,exewriyan,0.0026904933620244265,0.0026904933620244265,1,0,Non-Buzzer,0.0,0.0,0.3269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fadhilnhaa,fadhilnhaa,0.009035239927470684,0.009035239927470684,1,0,Non-Buzzer,1.0,0.0,0.6668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fareasy96,fareasy96,0.04676695540547371,0.02071947045624256,5,0,Non-Buzzer,3.0,2.0,0.4357,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farkiw_,farkiw_,0.0009294535266235471,0.0009294535266235471,1,0,Non-Buzzer,1.0,0.0,0.3754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fathanmsatria,fathanmsatria,0.0033211600966751575,0.0033211600966751575,1,0,Non-Buzzer,1.0,0.0,0.6662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fayn57,fayn57,0.0018885273020714521,0.0018885273020714521,1,0,Non-Buzzer,1.0,0.0,0.2241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feelingfluky,feelingfluky,0.004264942370355129,0.004264942370355129,1,0,Non-Buzzer,0.0,0.0,0.8368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feliscxtus,feliscxtus,0.014781303703784943,0.014781303703784943,1,0,Non-Buzzer,0.0,0.0,0.7725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feromonguy,feromonguy,0.002750248182564974,0.002750248182564974,1,0,Non-Buzzer,0.0,0.0,0.4797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrdihidayat,ferrdihidayat,0.005802391562610865,0.005802391562610865,1,0,Non-Buzzer,1.0,0.0,0.7287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferryandka,ferryandka,0.0037922949995845556,0.0037922949995845556,1,0,Non-Buzzer,1.0,0.0,0.277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferrykoto,ferrykoto,0.4639706611633301,0.23360194265842438,2,0,Non-Buzzer,0.0,23.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fialamsyah,fialamsyah,0.0048326244577765465,0.0048326244577765465,1,0,Non-Buzzer,0.0,0.0,0.4221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fibraaaay,fibraaaay,0.008347765542566776,0.008347765542566776,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fireplayblaze,fireplayblaze,0.004823929164558649,0.004823929164558649,1,0,Non-Buzzer,0.0,0.0,0.4605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fizzzzyyyyyyy,fizzzzyyyyyyy,0.0021384432911872864,0.00209400849416852,2,0,Non-Buzzer,2.0,1.0,0.3844,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fleurishism,fleurishism,0.014424439519643784,0.014424439519643784,1,0,Non-Buzzer,0.0,0.0,0.469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foolyyn,foolyyn,0.0029113725759088993,0.0029113725759088993,1,0,Non-Buzzer,0.0,0.0,0.628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foppy_7,foppy_7,0.0009716691565699875,0.0009716691565699875,1,0,Non-Buzzer,1.0,0.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fragmentedraven,fragmentedraven,0.012555629014968872,0.012555629014968872,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fraviato,fraviato,0.8426336646080017,0.42491623759269714,2,0,Non-Buzzer,2.0,1.0,0.3312,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fredywaw,fredywaw,0.023851530626416206,0.023851530626416206,1,0,Non-Buzzer,0.0,0.0,0.5522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freqtions,freqtions,0.0028488445095717907,0.0028488445095717907,1,0,Non-Buzzer,1.0,0.0,0.3962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freshsqueezeorg,freshsqueezeorg,0.6848065257072449,0.23963160812854767,3,0,Non-Buzzer,2.0,0.0,0.447,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuckchmstry,fuckchmstry,0.36534518003463745,0.1308322250843048,3,0,Non-Buzzer,1.0,0.0,0.448,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
futuretecnokrat,futuretecnokrat,0.05882866308093071,0.05882866308093071,1,0,Non-Buzzer,0.0,0.0,0.2637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g00dfella__,g00dfella__,0.0009277985664084554,0.0009277985664084554,1,0,Non-Buzzer,0.0,0.0,0.361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
galih_dea,galih_dea,0.0023265823256224394,0.0023265823256224394,1,0,Non-Buzzer,0.0,0.0,0.3148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
galtzarr,galtzarr,0.023504922166466713,0.012858296744525433,2,0,Non-Buzzer,0.0,0.0,0.4457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaptekbet,gaptekbet,0.002139545511454344,0.002139545511454344,1,0,Non-Buzzer,0.0,0.0,0.3877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garmenputus,garmenputus,0.0012506585335358977,0.0012506585335358977,1,0,Non-Buzzer,0.0,0.0,0.5017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gbfonry,gbfonry,0.004124270286411047,0.004124270286411047,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geicilikechips,geicilikechips,0.002908013528212905,0.002908013528212905,1,0,Non-Buzzer,0.0,0.0,0.2774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gerbongbagasi,gerbongbagasi,0.34166547656059265,0.34166547656059265,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gillsevensense,gillsevensense,0.023146945983171463,0.023146945983171463,1,0,Non-Buzzer,0.0,0.0,0.6607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girumon16,girumon16,0.002153668086975813,0.002153668086975813,1,0,Non-Buzzer,0.0,0.0,0.7725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godbusycanihelp,godbusycanihelp,0.0013163471594452858,0.0013163471594452858,1,0,Non-Buzzer,0.0,0.0,0.6158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goeli3,goeli3,0.0013607563450932503,0.0013607563450932503,1,0,Non-Buzzer,0.0,0.0,0.3316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goldensunfyre,goldensunfyre,0.004036440048366785,0.004036440048366785,1,0,Non-Buzzer,0.0,0.0,0.4052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grieuver,grieuver,0.0034732476342469454,0.0034732476342469454,1,0,Non-Buzzer,0.0,0.0,0.4928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groflokash,groflokash,0.0014845782425254583,0.0014845782425254583,1,0,Non-Buzzer,0.0,0.0,0.3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grok,grok,0.879378616809845,0.47936028242111206,2,1,Buzzer,2.0,0.0,0.5305,0.5,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
gungdala,gungdala,0.0010750520741567016,0.0010750520741567016,1,0,Non-Buzzer,0.0,0.0,0.3823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunnersbald,gunnersbald,0.022380366921424866,0.0189653392881155,2,0,Non-Buzzer,0.0,0.0,0.5431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gusaaarrr,gusaaarrr,0.016376135870814323,0.016376135870814323,1,0,Non-Buzzer,1.0,0.0,0.531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gygaamerta,gygaamerta,0.008447348140180111,0.006222298368811607,2,0,Non-Buzzer,0.0,0.0,0.5047,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hadehhalah,hadehhalah,0.001133434590883553,0.001133434590883553,1,0,Non-Buzzer,1.0,0.0,0.3712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haenetizen,haenetizen,0.000797021493781358,0.000797021493781358,1,0,Non-Buzzer,1.0,0.0,0.3362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hakeruuu,hakeruuu,0.2248888611793518,0.2248888611793518,1,0,Non-Buzzer,0.0,0.0,0.5763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hanadee_20,hanadee_20,0.021197907626628876,0.021197907626628876,1,0,Non-Buzzer,0.0,0.0,0.5877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harist_ixcents,harist_ixcents,0.016634084284305573,0.006148774176836014,4,0,Non-Buzzer,1.0,1.0,0.3701,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haritstoteles_,haritstoteles_,0.0010448471875861287,0.0010448471875861287,1,0,Non-Buzzer,0.0,0.0,0.4049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hejokayang,hejokayang,0.0011483978014439344,0.0011483978014439344,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hhiimmeell,hhiimmeell,0.0008674745331518352,0.0008674745331518352,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hi_bagus,hi_bagus,0.0018380903638899326,0.0018380903638899326,1,0,Non-Buzzer,1.0,0.0,0.3518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hilizme,hilizme,0.0011676513822749257,0.0011676513822749257,1,0,Non-Buzzer,1.0,0.0,0.3296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hilyazu,hilyazu,0.99793940782547,0.5049821138381958,5,2,Buzzer,4.0,0.0,0.7613,0.8,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
hiseyyno,hiseyyno,0.018991220742464066,0.018991220742464066,1,0,Non-Buzzer,0.0,0.0,0.5726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hklrzki,hklrzki,0.005241737235337496,0.003076279303058982,2,0,Non-Buzzer,1.0,0.0,0.3828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honglungitis,honglungitis,0.009779853746294975,0.009779853746294975,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hosjou,hosjou,0.005455819424241781,0.005455819424241781,1,0,Non-Buzzer,0.0,0.0,0.2524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotgamer132,hotgamer132,0.0029857985209673643,0.0029857985209673643,1,0,Non-Buzzer,0.0,0.0,0.3566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hrdbacot,hrdbacot,0.005829814821481705,0.005829814821481705,1,0,Non-Buzzer,1.0,0.0,0.3782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hrenyue,hrenyue,0.01908833160996437,0.01908833160996437,1,0,Non-Buzzer,0.0,0.0,0.6665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydarnus,hydarnus,0.36658114194869995,0.19201456010341644,2,0,Non-Buzzer,0.0,0.0,0.5321,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iSatrio,iSatrio,0.0009773741476237774,0.0009773741476237774,1,0,Non-Buzzer,0.0,0.0,0.2261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iam__stanis,iam__stanis,0.00558342132717371,0.00558342132717371,1,0,Non-Buzzer,0.0,0.0,0.6021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iambayu48,iambayu48,0.0026159759145230055,0.0026159759145230055,1,0,Non-Buzzer,1.0,0.0,0.3697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ianalvan95,ianalvan95,0.005567537620663643,0.005567537620663643,1,0,Non-Buzzer,1.0,0.0,0.4357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ianrswld,ianrswld,0.06894618272781372,0.03909158706665039,2,0,Non-Buzzer,1.0,0.0,0.4157,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibnukazuyal,ibnukazuyal,0.03969757631421089,0.02046765573322773,4,0,Non-Buzzer,2.0,0.0,0.4424,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaciing,ichaciing,0.0789063572883606,0.0789063572883606,1,0,Non-Buzzer,0.0,0.0,0.3589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idlanyer_erdna,idlanyer_erdna,0.8159705400466919,0.8159705400466919,1,0,Non-Buzzer,0.0,0.0,0.435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikaikuikok,ikaikuikok,0.9980656504631042,0.9429407119750977,3,3,Buzzer,2.0,0.0,0.5278,0.6666666666666666,0.0,2.0,0.03508771929824561,0.0,0.0,0.010576251904360826,0.00016700366286787798
ikanhane,ikanhane,0.0028572999872267246,0.0028572999872267246,1,0,Non-Buzzer,0.0,0.0,0.292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikanterbang663,ikanterbang663,0.007036515977233648,0.007036515977233648,1,0,Non-Buzzer,0.0,0.0,0.4332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilikeAK_47,ilikeAK_47,0.9771741032600403,0.9771741032600403,1,1,Buzzer,0.0,0.0,0.9376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imamanbru,imamanbru,0.0009866782929748297,0.0009866782929748297,1,0,Non-Buzzer,0.0,0.0,0.3896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impulsivelymee,impulsivelymee,0.0039474088698625565,0.0039474088698625565,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imthaitea,imthaitea,0.0009716691565699875,0.0009716691565699875,1,0,Non-Buzzer,1.0,0.0,0.3879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inabujank,inabujank,0.0013701936695724726,0.0013701936695724726,1,0,Non-Buzzer,0.0,0.0,0.9098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indahsarii54648,indahsarii54648,0.9986893534660339,0.515976071357727,4,2,Buzzer,3.0,0.0,0.7025,0.75,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
indomiegrgsate,indomiegrgsate,0.001542174955829978,0.001542174955829978,1,0,Non-Buzzer,1.0,0.0,0.2967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indonesiago_id,indonesiago_id,0.9778187274932861,0.48958706855773926,2,1,Buzzer,0.0,0.0,0.5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inimahjapran,inimahjapran,0.08940736204385757,0.08940736204385757,1,0,Non-Buzzer,1.0,0.0,0.5353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
istrinyanaga,istrinyanaga,0.03616825118660927,0.03616825118660927,1,0,Non-Buzzer,0.0,0.0,0.467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
istriphainon5,istriphainon5,0.0015108451480045915,0.0015108451480045915,1,0,Non-Buzzer,1.0,0.0,0.2719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itsD_037,itsD_037,0.0015833082143217325,0.0015833082143217325,1,0,Non-Buzzer,0.0,0.0,0.4298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its_arleigh,its_arleigh,0.001715508522465825,0.001715508522465825,1,0,Non-Buzzer,1.0,0.0,0.447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its_me_zhafran,its_me_zhafran,0.0017514460487291217,0.0017514460487291217,1,0,Non-Buzzer,1.0,0.0,0.3634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itsfbpr89,itsfbpr89,0.001935781561769545,0.001935781561769545,1,0,Non-Buzzer,1.0,0.0,0.3384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itsgenky,itsgenky,0.04003145918250084,0.04003145918250084,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itskadeks,itskadeks,0.0008148001506924629,0.0008148001506924629,1,0,Non-Buzzer,0.0,0.0,0.2736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
