conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,word_count_lang_source,detected_lang,language_filter_reason,is_language_noise
2041428042439102914,2026-04-07 08:27:38+00:00,0,"@ashishyadav1507 भदोही | पट्टी बेजांव 👇
IGRS पर वादा—2 महीने में रिबोर, पानी चालू

⏳ 15 दिन बाद भी:
न काम, न पानी

कागज़ी योजना या जमीनी हकीकत?
#JalJeevanMission #Bhadohi",2041432702545768649,,ashishyadav1507,hi,,0,0,0,https://x.com/vipinshukla86/status/2041432702545768649,1261912274584780801,vipinshukla86,46,hi,foreign_lang_metadata_hi,True
2041428042439102914,2026-04-07 08:19:18+00:00,0,"भदोही के ग्राम सभा पट्टी बेजांव में जल जीवन मिशन की स्थिति अभी भी जस की तस है।

📌 IGRS Uttar Pradesh पर 2 महीने में rebore कर पानी चालू करने का आश्वासन दिया गया था, अभी लगभग 10 दिन बीत चुके हैं, लेकिन ground पर कोई स्पष्ट काम शुरू होता नहीं दिख रहा।

Right to Information Act https://t.co/YdgZlQrM0D",2041430604227776752,https://pbs.twimg.com/media/HFSeTsNbcAATomH.jpg,ashishyadav1507,hi,,0,0,0,https://x.com/ashishyadav1507/status/2041430604227776752,1244058658637410304,ashishyadav1507,89,hi,foreign_lang_metadata_hi,True
2041428042439102914,2026-04-07 08:09:07+00:00,0,"भदोही के ग्राम सभा पट्टी बेजांव में जल जीवन मिशन की जमीनी सच्चाई -

📌 IGRS Uttar Pradesh शिकायत पर विभाग ने खुद लिखा - “2 महीने में rebore कर पानी चालू होगा

⏳ 15 दिन पूरे होने को हैं, लेकिन:
•जमीन पर कोई काम नहीं
•पानी की समस्या जस की तस

सच जानने के लिए Right to Information https://t.co/a33BHaQUZV",2041428042439102914,https://pbs.twimg.com/media/HFSb-QubgAA8qEF.jpg,,hi,,1,7,0,https://x.com/ashishyadav1507/status/2041428042439102914,1244058658637410304,ashishyadav1507,92,hi,foreign_lang_metadata_hi,True
2041420779653607568,2026-04-07 07:40:16+00:00,0,"लगभग दो महीने हो गया है फरवरी में IGRS 
NO 40018226001830 हैं किया गया था लेकिन अप्रैल महीना चल रहा है अभी तक रिपोर्ट नहीं लगाया गया है बिजली विभाग द्वारा कोई कार्रवाई नहीं किया
@UPPCLLKO 
@MVVNLHQ 
@CMOfficeUP 
@SamacharBharat_ https://t.co/DFy90gLh3m",2041420779653607568,https://pbs.twimg.com/media/HFSVYVcagAA-krf.jpg,,hi,,0,1,0,https://x.com/dharamveer_kor/status/2041420779653607568,1534396473185832960,dharamveer_kor,64,hi,foreign_lang_metadata_hi,True
2041395005701734571,2026-04-07 05:58:07+00:00,0,"पूर्व में IGRS, ट्विटर, 1912 और पावर हाउस में लिखित रूप से न जाने कितनी बार अवगत कराया जा चुका है। 2 साल पहले GPS फोटो सर्वे किया गया था आज तक कोई समाधान नहीं किया जा सका है । वर्तमान में 77 कनेक्शन है जिसमें 4 कनेक्शन 2 KWH से ऊपर हैं।",2041395074224009508,,ImranAh86054416,hi,,0,1,0,https://x.com/ImranAh86054416/status/2041395074224009508,1301172653403717633,ImranAh86054416,81,hi,foreign_lang_metadata_hi,True
2041389600099443111,2026-04-07 05:56:49+00:00,0,"पूर्व में IGRS, ट्विटर, 1912 और पावर हाउस में लिखित रूप से न जाने कितनी बार अवगत कराया जा चुका है। 2 साल पहले GPS फोटो सर्वे किया गया था आज तक कोई समाधान नहीं किया जा सका है । वर्तमान में 77 कनेक्शन है जिसमें 4 कनेक्शन 2 KWH से ऊपर हैं।",2041394744421679119,,ImranAh86054416,hi,,0,1,0,https://x.com/ImranAh86054416/status/2041394744421679119,1301172653403717633,ImranAh86054416,81,hi,foreign_lang_metadata_hi,True
2041394180430434366,2026-04-07 05:54:34+00:00,0,"Lagi ramai soal IGRS &amp; rating gim di Steam, ini ada siaran pers resminya sebagai penjelasan. Bisa dicek dulu biar lebih jelas sebelum beropini: https://t.co/r10pfhXUhp⁠�",2041394180430434366,,,in,,0,0,0,https://x.com/YusufAlman71238/status/2041394180430434366,1801386251612000256,YusufAlman71238,28,id,mojibake,True
2041390029755617397,2026-04-07 05:38:04+00:00,1,"पूर्व में IGRS, ट्विटर, 1912 और पावर हाउस में लिखित रूप से न जाने कितनी बार अवगत कराया जा चुका है। 2 साल पहले GPS फोटो सर्वे किया गया था आज तक कोई समाधान नहीं किया जा सका है । वर्तमान में 77 कनेक्शन है जिसमें 4 कनेक्शन 2 KWH से ऊपर हैं।",2041390029755617397,,,hi,,0,0,0,https://x.com/ImranAh86054416/status/2041390029755617397,1301172653403717633,ImranAh86054416,81,hi,foreign_lang_metadata_hi,True
2041387746472886576,2026-04-07 05:33:37+00:00,0,"पूर्व में IGRS, ट्विटर, 1912 और पावर हाउस में लिखित रूप से न जाने कितनी बार अवगत कराया जा चुका है। 2 साल पहले GPS फोटो सर्वे किया गया था आज तक कोई समाधान नहीं किया जा सका है । वर्तमान में 77 कनेक्शन है जिसमें 4 कनेक्शन 2 KWH से ऊपर हैं।",2041388908345491964,,ImranAh86054416,hi,,0,1,0,https://x.com/ImranAh86054416/status/2041388908345491964,1301172653403717633,ImranAh86054416,81,hi,foreign_lang_metadata_hi,True
2041385479585902924,2026-04-07 05:20:00+00:00,0,"@BdoLaharpur सर अब तो अधिकारी भी बोल रहे है की जांच करता है की जांच सही पाई गई है
IGRS ka फोटो 
सर अब तो प्रधान के ख़िलाफ़ क़ानूनी कारवाही हो (FIR) जल्द से जल्द करवाने की कृपा करे महोदय जी https://t.co/s2yYV8uqOc",2041385479585902924,https://pbs.twimg.com/media/HFR1MPcaUAAKdWT.jpg,BdoLaharpur,hi,,0,0,0,https://x.com/VishalKuma21519/status/2041385479585902924,1914564842729402368,VishalKuma21519,65,hi,foreign_lang_metadata_hi,True
2041384593040019830,2026-04-07 05:16:28+00:00,1,"सर अब तो अधिकारी भी बोल रहे है की जांच करता है की जांच सही पाई गई है
IGRS ka फोटो 
सर अब तो प्रधान के ख़िलाफ़ क़ानूनी कारवाही हो (FIR) जल्द से जल्द करवाने की कृपा करे महोदय जी 🙏🏻@DmSitapur https://t.co/GxylDxnPuN",2041384593040019830,https://pbs.twimg.com/media/HFR0DJWbwAAvgeK.jpg,,hi,,1,2,0,https://x.com/VishalKuma21519/status/2041384593040019830,1914564842729402368,VishalKuma21519,65,hi,foreign_lang_metadata_hi,True
2041384534613323986,2026-04-07 05:16:14+00:00,0,आलमबाग डिपो की बस UP 41BT 0374 के कंडक्टर द्वारा यात्री से निजी UPI में पैसे लेने (वित्तीय भ्रष्टाचार) व अभद्रता की शिकायत IGRS (40017426008138) व हेल्पलाइन (38720) पर की। 7 दिन बाद भी ARM/RM लखनऊ मौन हैं। क्या यूपी परिवहन में निजी खातों में वसूली मान्य है? @UPSRTC_HQ @UPGovt https://t.co/J2conkAWRY,2041384534613323986,https://pbs.twimg.com/media/HFR0aPBa8AANMLc.jpg,,hi,,0,0,0,https://x.com/SangathanV62070/status/2041384534613323986,2031692617172635648,SangathanV62070,90,hi,foreign_lang_metadata_hi,True
2041383818758926567,2026-04-07 05:13:24+00:00,0,@myogiadityanath sir आगरा के ग्राम कलवारी में एक बिजली कनेक्शन के 118000 रुपए मांग रहे है जबकि बिजली पोल घर के सामने है। IGRS पर बहुत शिकायत कर ली कुछ नहीं होता है। जिससे आपके against सेंटीमेंट जा रहे है। @babyranimaurya @Rajkumarchahar9,2041383818758926567,,myogiadityanath,hi,,0,0,0,https://x.com/Kshetrapal910/status/2041383818758926567,1959812107018629120,Kshetrapal910,62,hi,foreign_lang_metadata_hi,True
2041382349762679112,2026-04-07 05:07:42+00:00,1,"9 फरवरी 2026 तक 3765 रु बिल जमा करना शेष था लेकिन 2 दिन बाद 12260 रु गलत बिल आ गया 1 माह पहले मीटर भी बदला जा चुका है 200 ट्वीट, 1912 पर बीस बार कॉल, IGRS सब जगह शिकायत करने के बाद कार्यवाही शून्य @UPPCLLKO @MVVNLHQ द्वारा फर्जी/झूठी आख्या लगा दी जा रही है https://t.co/GXzfA8Ax2W",2041382387867955566,https://pbs.twimg.com/media/HFRyc_pbwAAA1Xu.jpg,Aadi1635890,hi,,0,1,0,https://x.com/Aadi1635890/status/2041382387867955566,1910238210627940352,Aadi1635890,89,hi,foreign_lang_metadata_hi,True
2041382349762679112,2026-04-07 05:07:38+00:00,0,"10 दिन हो गए है तकिया पावर हाउस जिला उन्नाव में,8 complain दर्ज हो चुकी, IGRS भी डाल चुके कोई कर्मचारी मीटर देखने तक नहीं आया @UPPCLLKO फर्जी एवं झूठी आख्या लगा दे raha है 
खाता सं-9236876000(राजेश्वरी )
मो -6393767364 @CMOfficeUP @MVVNLHQ @MVVNLmd @myogiadityanath @bstvlive https://t.co/VOEH7RGtge",2041382367282233614,https://pbs.twimg.com/media/HFRyb3AacAA5Gzt.jpg,Aadi1635890,hi,,0,1,0,https://x.com/Aadi1635890/status/2041382367282233614,1910238210627940352,Aadi1635890,74,hi,foreign_lang_metadata_hi,True
2041380006350524508,2026-04-07 04:58:15+00:00,0,"IGRS पर झूठा निस्तारण,  2 बार @DmSonbhadra  को डाक से पत्र,  1 बार तहसील दिवस मे सामने से शिकायत पत्र देने के बावजूद भी व न्यायालय के आदेश के बाद भी  कोई सुनवाई नहीं करना. विपक्ष द्वारा लगातर खेती करने से रोक टोक किया ही जा रहा रहा है  @CMOfficeUP  @myogioffice @ChiefSecyUP https://t.co/ATpX8BREKf",2041380006350524508,https://pbs.twimg.com/media/HFRwSS9a4AAtnpz.jpg,,hi,,0,0,1,https://x.com/Avinash53238080/status/2041380006350524508,1412521358601297922,Avinash53238080,90,hi,foreign_lang_metadata_hi,True
2041377482096754912,2026-04-07 04:48:13+00:00,0,"@BdoLaharpur सिर अब तो अधिकारी भी बोल रहे है की जांच करता है की जांच सही पाई गई है
IGRS ka फोटो 
सर अब तो प्रधान के ख़िलाफ़ क़ानूनी कारवाही हो (FIR) जल्द से जल्द करवाने की कृपा करे महोदय जी 🙏🏻 https://t.co/BRmSSWPtS9",2041377482096754912,https://pbs.twimg.com/media/HFRt6Xqa4AA-vXA.jpg,BdoLaharpur,hi,,0,0,0,https://x.com/VishalKuma21519/status/2041377482096754912,1914564842729402368,VishalKuma21519,66,hi,foreign_lang_metadata_hi,True
2041358175954473172,2026-04-07 03:31:30+00:00,0,"भारत के चौथे स्तम्भ पत्रकार जब असुरक्षित हों तो जनता का क्या हाल होगा चौरा खास थाना में तैनात हेड कांस्टेबल प्रेमनारायण वर्मा पर पत्रकार से गाली गलौज और धक्का मुक्की का आरोप है IGRS शिकायत के सात दिन बाद भी कोई कार्यवाही नहीं हुई @CMOfficeUP
 @AdgGkr @kushinagarpol @Uppolice https://t.co/1LtiCciyql",2041358175954473172,https://pbs.twimg.com/media/HFRcaCZbIAAOKQf.jpg,,hi,,0,0,0,https://x.com/RahulV_57/status/2041358175954473172,1255905080848547840,RahulV_57,97,hi,foreign_lang_metadata_hi,True
2041238740585349342,2026-04-07 03:21:23+00:00,0,@vikendrabudaun @budaunpolice @Uppolice @uptrafficpolice @dmbudaun @ArtoBadaun बदायूँ में पत्रों से कुछ सुना कहां जाता है; जिले की टेलिफोनिक डायरेक्टरी पूरी तरीके से विफल है। यहां पत्रों से क्या होगा: जब IGRS में शिकायत करने पर भी शिकायत का समाधान नहीं होता है। हफ्तों महीनों शिकायतें पड़ी रहती हैं; अब तो विधानसभा राज्यसभा और सदन से ही उम्मीद है। #JayBudaun,2041355631190515771,,vikendrabudaun,hi,,0,0,0,https://x.com/BudaunOutrage/status/2041355631190515771,1598714266923982848,BudaunOutrage,95,hi,foreign_lang_metadata_hi,True
2041350511883059414,2026-04-07 03:01:03+00:00,0,"भारत के चौथे स्तम्भ पत्रकार जब असुरक्षित हों तो जनता का क्या हाल होगा चौरा खास थाना में तैनात हेड कांस्टेबल प्रेमनारायण वर्मा पर पत्रकार से गाली गलौज और धक्का मुक्की का आरोप है IGRS शिकायत के सात दिन बाद भी कोई कार्यवाही नहीं हुई @CMOfficeUP
@yadavakhilesh @AdgGkr @kushinagarpol https://t.co/x0sVfgtgHm",2041350511883059414,https://pbs.twimg.com/media/HFRVdrbaAAALcZh.jpg,,hi,,0,0,0,https://x.com/RahulV_57/status/2041350511883059414,1255905080848547840,RahulV_57,97,hi,foreign_lang_metadata_hi,True
2041342409221775537,2026-04-07 02:28:51+00:00,0,"@myogiadityanath 
@UPGovt 
@CMOfficeUP 
@SDASaharanpur 
यूपी में भी यही हाल है 
Igrs पोर्टल पर कोई जवाब नहीं मिल रहा, sda से कल एक महीना हो जाएगा https://t.co/zzxryI88t4",2041342409221775537,https://pbs.twimg.com/media/HFROGIlaoAAB0we.jpg,myogiadityanath,hi,,0,0,0,https://x.com/Atulchoudharyji/status/2041342409221775537,332751162,Atulchoudharyji,38,hi,foreign_lang_metadata_hi,True
2041237521049534611,2026-04-07 02:26:25+00:00,1,"@beesikkuinkamu インドネシア人として、私はすでにあの無責任な老いぼれたちの行動に腹を立てています!
インドネシアのゲーム開発者が国際舞台で成功を収めて以来、欲深い政治エリートたちは、非常に腐敗したパフォーマンスのIGRSを結成し始めた!
IGRSはゲーム評価機関としてではなく、政治的な道具として設立された!",2041341797436379427,,beesikkuinkamu,ja,,0,0,0,https://x.com/kirayamineos24/status/2041341797436379427,1497765998459768833,kirayamineos24,8,ja,foreign_lang_metadata_ja,True
2041339457597825195,2026-04-07 02:17:07+00:00,0,"IGRSの問題は日本のニュースでも取り上げられたようだ。国内だけでなく、国際的にも、欲深いIGRS関係者の愚かさが嘲笑の的となっている！😊💢
だから私はあの役立たずの馬鹿どもがいない国に移住したんだ！😠💢
お前らクソ下水道ネズミどもと下劣な政治エリートどもめ！バカ！アホ！Fuck You!🤬🖕💢",2041339457597825195,,,ja,,0,0,0,https://x.com/kirayamineos24/status/2041339457597825195,1497765998459768833,kirayamineos24,10,ja,foreign_lang_metadata_ja,True
